Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
24,Poland,0.02,0.5,0.09,1.23,0.47,0.03,1.01,0.27,0.5,0.03,0.08,0.15,0.11,0.08,2.01,0.05,0.11,0.03,0.07,0.03,0.06,14.46,0.16,5.88,1.63,0.05,0.67,0.49,0.27,0.27,2.19,0.63,1,0.17,0.1,0.12,0.78,0.02,0.06,0.91,0.37,0.92,1.16,64878,0.04,0.26,1.62,1.22,0.74,0.49,-0.35,0.9,0.52,0.02,0.08,0.04,0.17,0.06,1.11,0.05,0.84,0,0.02,0.14,0,2102.19,36904.79,70416,39671.93,1057.76,1930.68,1.04,1.01,1.08,1.11,32.44,m,0.93,1.1,1.06,m,m,3
25,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1,0.56,m,1.07,0.92,0.97,m,m,3
26,Poland,0.03,0.31,0.16,1.74,0.6,0.04,2.24,0.22,0.69,0.04,0.21,0.26,0.24,0.18,3.24,0.14,0.2,0.04,0.16,0.09,0.15,58.05,0.25,6.1,0.95,0.06,0.84,0.58,0.22,0.22,3.15,0.79,1,0.84,0.19,0.45,1.38,0.04,0.19,1.21,0.21,1.1,1.25,202945,0.05,0.14,2.87,1.89,1.03,0.35,0.5,-2.27,-0.82,-0.02,-0.07,-0.05,-0.16,-0.07,0.79,-0.04,-0.36,0,0.01,0.06,0,566.42,8813.98,9094.74,9094.74,391.49,625.15,1.09,0.88,0.97,0.94,0.79,0.8,0.87,0.95,0.81,-0.05,0.08,3
28,Poland,0.01,0.53,0.2,1.44,0.08,0.01,0.88,0.37,0.47,0.02,0.03,0.04,0.05,0.03,1.88,0.03,0.04,0.02,0.02,0.39,0.02,-5.16,0.53,5.69,1.35,0.03,0.79,0.66,0.63,0.37,4.25,0.56,1.72,0.21,0.04,0.03,0.86,0.02,0.04,1.2,0.44,1.28,1.52,96151,0.02,0.19,1.41,1.29,0.83,0.99,-0.18,-0.41,-0.13,-0.02,-0.05,-0.03,-0.2,-0.04,3.97,-0.03,-1.1,0,0.04,0.03,0,835.75,28532.69,24313.76,24312.66,392.31,1067.02,0.8,0.82,0,0,0,0,0,0,0,0,0,3
31,Poland,0.03,0.28,0.45,2.72,0.18,0.04,2.61,0.69,0.72,0.04,0.14,0.06,0.06,0.15,3.61,0.13,0.05,0.04,0.04,0.54,0.13,-33.97,1.52,5.45,0.07,0.05,2.53,2.37,0,0.69,19.47,0.74,0,0.94,0.05,0.08,1.3,0.04,0.06,2.55,0.26,2.46,2.52,125249.05,0.04,0.02,1.86,7.36,2.65,2.35,0.12,-2.88,-0.65,-0.01,-0.01,-0.04,-0.58,-0.04,-0.96,-0.01,-0.27,0,0.01,0,0,1214.62,24183.38,20340.06,23960.35,878.32,2991.97,0.99,1.01,0.98,0.97,m,m,1.04,0.91,0.98,m,m,3
32,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35,Poland,0,0.81,-0.11,0.86,0.04,0,0.21,0.64,0.17,0,0,0,0,0,1.23,0,0,0,0,0.13,0,-20.8,-0.37,5.16,1.01,-0.02,0.8,0.8,0.04,0.65,175.55,0.17,0.06,0.21,0,-0.01,0.56,0,0,0.86,0.81,0.57,0.58,-16132,-0.02,0.02,2.61,2.22,0.79,2.12,-0.55,-0.51,0.78,0.01,0.01,0.01,2.09,0.01,4.04,0.01,-2.06,0,0.01,0,0,614.89,-41295.87,-39742.97,-39706.78,104.59,348.37,0.42,m,1.07,1.09,1.6,1.57,1.11,1.1,1.06,-1.57,-0.89,3
36,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.91,-0.75,18.82,0.9,0.88,0.92,-1.38,-0.13,3
37,Poland,0.01,0.75,0.09,1.19,0.2,0.02,0.36,0.42,0.27,0.02,0.04,0.06,0.05,0.04,1.33,0.03,0.04,0.02,0.03,0.07,0.03,-11.17,0.24,5.61,1.75,0.07,0.8,0.54,0,0.42,1.26,0.51,0,0.05,0.05,0.05,0.6,0.02,0.05,0.8,0.51,0.67,1.28,38198.36,0.05,0.91,1.42,1.48,0.83,1.05,-0.51,-2,-1.23,-0.01,-0.02,-0.01,-0.03,-0.01,0.89,-0.01,-0.36,0,0,0,0,1702.56,24195.21,23699.55,23699.55,455.32,1143.46,1.03,-33.56,1.03,1.09,m,m,1.04,1.33,1.04,m,m,3
38,Poland,-0.01,0.64,0.07,1.18,0.04,0,0.56,0.33,0.36,0,0,0.04,-0.02,0.02,1.55,-0.01,0,-0.01,-0.02,0.32,0.01,-1.33,0.14,4.99,1.81,-0.02,0.83,0.52,0,0.33,1.01,0.6,0,0.13,-0.02,-0.03,0.6,-0.02,-0.06,0.74,0.4,0.69,1.15,7161.47,-0.02,0.66,1.38,1.74,0.81,0.63,-0.52,-0.09,0.14,0.08,0.26,0.13,0.35,0.21,10.44,0.18,-12.24,0,0,0,0,506.17,558123.43,-9844.2,-26534.98,182.19,348.87,0.89,-36.78,1,1.14,m,m,1.42,1.16,0.86,m,m,3
39,Poland,0.03,0.34,0.24,1.74,0.08,0.03,1.92,0.32,0.66,0.03,0.11,0.14,0.12,0.14,2.92,0.1,0.1,0.03,0.1,0.57,0.14,-60.89,0.54,5.67,0.63,0.05,0.91,0.85,0.32,0.32,22.99,0.68,1,0.72,0.1,0.6,1.57,0.03,0.1,1.63,0.32,1.49,1.54,110138,0.05,0.03,5.82,1.2,1.01,0.73,0.65,-0.68,-0.27,-0.05,-0.15,-0.14,-2.23,-0.15,-0.57,-0.09,-1.46,0,0.01,0.02,0,1004.59,19562.79,19743.61,19743.38,660.41,1494.24,m,m,0.91,0.88,-0.26,-0.66,0.93,0.82,0.83,0.12,1.44,3
40,Poland,0.03,0.24,0.04,1.39,0.11,0.03,3.25,0.14,0.77,0.03,0.36,0.26,0.3,0.15,4.24,0.14,0.26,0.03,0.2,0.65,0.12,38.84,0.04,6.02,1.41,0.04,1.11,0.46,0.04,0.14,0.77,0.9,0.27,0.43,0.24,0.92,1.08,0,0,0.58,0.1,0.89,1.05,39601,0.04,0.18,4.53,2.16,1.39,0.16,0.07,0.65,0,0.04,0.31,0.18,0.31,0.44,472.27,0.31,1.32,0,0,0.01,0,526.57,11535.72,m,12475.77,403.71,467.41,m,m,1.03,1.05,-0.31,0.57,0.94,1.16,0.85,0.29,-0.49,3
48,Poland,0.02,0.55,0.01,1.07,0.45,0.04,0.82,0.21,0.45,0.03,0.18,0.24,0.18,0.09,1.82,0.06,0.17,0.03,0.1,0,0.06,10.57,0.02,5.69,2.53,0.07,0.87,0.32,0,0.21,0.46,0.8,0,0.23,0.16,0.38,0.8,0.03,0.16,0.39,0.2,0.57,1.02,6828.36,0.05,0.78,3.9,1.79,1.03,0.26,-0.25,2.37,1.53,0.01,0.04,0.02,0.02,0.04,-1.66,0.04,0.26,0,0.01,0.01,0,2065.21,26047.45,28512.73,28512.73,929.97,1183.6,0.98,0.56,0.99,0.95,0.04,m,1.33,0.76,0.99,m,m,3
54,Poland,0,0.59,0.17,1.41,0.07,0,0.68,0.12,0.41,0.02,0,0.07,0.03,0.01,1.68,0.01,0,0,-0.01,0.33,0.01,-0.18,0.4,5.5,4.61,0.01,0.29,0.2,0.12,0.12,1.8,0.59,1,0.16,0.03,0,0.81,0,0.03,0.97,0.41,0.96,1.4,53715,0,0.45,0.47,0.44,0.29,0.28,-0.68,-0.11,0.72,0.01,0.09,0.02,0.06,0.03,25.51,0.02,2.91,0,0,0,0,1438.78,1390743.41,165093.5,165102.32,583.35,1386.18,0.36,0.48,0.97,0.95,0.19,0.06,0.97,0.66,0.94,-0.86,-0.78,3
57,Poland,0,0.55,0.29,1.58,-0.02,0,0.82,0.24,0.45,0,0.01,0.03,0,0.01,1.81,0,0.02,0,0,0.47,0.01,0.76,1.31,5.54,1.97,0,0.48,0.43,0,0.24,12.89,0.51,0,0.98,0,0.02,1.53,0,0,1.41,0.49,2.07,2.34,100215.82,0,0.13,9.33,0.87,0.48,1.08,1.13,0.03,0.16,0.02,0.09,0.04,0.36,0.04,0.96,0.03,20.66,0,0,0,0,443.62,50602.21,198436.01,198436.01,200.69,919.5,0.8,0.82,1.02,1.01,1.01,m,1.05,0.87,1.01,m,m,3
58,Poland,0.02,0.45,0.36,2.5,0.26,0.03,1.23,0.16,0.56,0.03,0.12,0.28,0.23,0.1,2.22,0.07,0.18,0.03,0.14,0.29,0.08,-6.13,0.89,5.89,1.88,0.05,0.56,0.3,0.28,0.16,2.27,0.77,1.72,0.73,0.19,0.18,1.97,0.03,0.19,1.34,0.24,1.37,1.89,281265,0.04,0.38,1.27,0.53,0.67,0.4,1.96,0.54,0.38,0.04,0.26,0.09,0.2,0.17,0.83,0.07,1.38,0,0,0,0,1524.15,29154.18,28292.97,28292.49,846.78,2090.54,m,0.94,0.97,0.96,0.3,-2.78,0.94,0.95,1.39,0.22,-3.24,3
59,Poland,-0.01,1.03,-0.1,0.87,0.05,-0.01,0.22,0.74,0.22,0,-0.01,0,0,0,0.97,0,-0.01,0,-0.01,0.17,0,-0.3,-0.32,5.09,1.38,0.01,0.94,0.72,0,0.74,1.1,0.47,0,0.02,0,-0.01,0.35,0.01,0.01,0.66,0.78,0.7,1.48,-12720,-0.03,1.11,1.81,2.88,0.95,2.34,-0.69,2.13,-1,0,0,0,-0.01,0,-0.43,0,-0.89,0,0,0,0,530.56,-22203.32,21050.49,39840.99,117.99,371.45,0.97,-76.21,1.01,1.04,m,m,0.91,1.18,0.59,m,m,3
60,Poland,0.01,0.63,-0.02,0.94,0.04,0.02,0.59,0.19,0.37,0.01,0.06,0.13,0.08,0.04,1.59,0.02,0.09,0.01,0.04,0.33,0.03,5.63,-0.02,5.65,3.14,0.04,0.58,0.28,0.06,0.19,0.53,0.7,0.33,0.15,0.08,0.07,0.56,0.01,0.08,0.46,0.31,0.52,0.98,-7769,0.02,0.87,1.62,1.51,0.62,0.27,-0.81,0.53,0.54,0.02,0.08,0.02,0.05,0.05,4.78,0.05,1.07,0,0,0,0,982.93,21213.6,25063.26,25062.56,365.68,514.27,m,m,0.97,0.97,1.16,m,0.74,1.06,0.9,m,m,3
64,Poland,0.02,0.36,0.27,1.88,0.25,0.02,1.77,0.48,0.64,0.02,0.07,0.06,0.04,0.08,2.77,0.05,0.04,0.02,0.04,0.38,0.08,77.53,0.62,5.35,0.65,0.03,1.52,1.28,0.04,0.48,7.12,0.7,0.07,0.17,0.04,0.11,1.37,0.02,0.04,1.58,0.3,1.48,1.62,59565,0.03,0.09,3.1,1.32,1.58,1.11,0.25,0.89,0.5,0.02,0.04,0.05,0.34,0.07,0.68,0.03,1.03,0,0.01,0,0,1258.69,39387.42,41834.52,41830.35,804.56,1864.9,1.14,1.14,0.96,0.97,0.01,0.03,0.86,1.1,0.91,m,m,3
66,'Czech Republic',-0.01,0.77,-0.01,0.96,-0.03,-0.01,0.29,0.2,0.23,0,-0.02,m,-0.01,m,1.29,0,-0.03,0,-0.05,0.26,m,0.6,-0.02,5.45,3.41,-0.01,0.58,0.27,0,0.2,0.65,0.65,0,0.23,-0.01,-0.15,0.77,m,m,0.44,0.35,0.34,0.98,-3827.67,-0.04,1.84,3.02,1.06,0.57,0.31,m,m,m,m,m,m,m,m,m,m,m,0,0,0,0,4622.47,-149649.08,m,-360289.3,1049.22,1591.79,0.76,0.73,0.99,0.91,m,m,1.26,0.91,0.92,m,m,3
67,Poland,0.01,0.69,0.01,1.03,0.04,0.02,0.45,0.33,0.31,0.02,0.08,0.11,0.06,0.05,1.45,0.03,0.07,0.02,0.04,0.27,0.03,4.44,0.02,5.21,2.02,0.06,1.02,0.45,0.07,0.33,0.56,0.7,0.21,0.22,0.06,0.12,0.71,0.02,0.06,0.46,0.3,0.45,1.02,1719,0.04,1.24,3.35,2.19,1.07,0.48,-0.3,-2.08,-2.08,-0.01,-0.02,-0.01,-0.01,-0.02,0.29,-0.02,-0.3,0,0,0,0,947.91,12622.06,15590.93,15589.1,294.71,429.69,m,m,1.06,1.03,1.08,1.72,0.93,1.11,1.04,0.35,-31.73,3
69,Poland,0.02,0.52,0.11,1.24,0.02,0.02,0.94,0.29,0.49,0.02,0.04,0.1,0.06,0.06,1.94,0.03,0.06,0.02,0.06,0.47,0.06,-8.68,0.26,5.4,1.32,0.03,0.61,0.54,0,0.29,6.37,0.54,0,0.37,0.05,0.1,0.82,0.02,0.05,1.1,0.46,1.12,1.26,27992.18,0.04,0.12,1.51,1.42,0.64,0.68,-0.32,3.1,2.2,0.01,0.02,0.01,0.1,0.01,0.15,0.01,0.39,0,0,0,0,1446.39,42738.17,44598.62,44598.62,703.1,1625.08,1.08,0.51,0.97,0.96,m,m,0.94,0.98,0.93,m,m,3
70,Poland,0.01,0.54,0.18,1.45,0.17,0.01,0.85,0.29,0.46,0.02,0.03,0.05,0.05,0.03,1.85,0.03,0.05,0.01,0.04,0.29,0.02,-12.61,0.45,5.22,1.41,0.03,0.68,0.51,0.29,0.29,3.75,0.59,1,0.35,0.05,0.11,1.21,0.01,0.05,1.09,0.41,1.12,1.45,30243,0.02,0.29,2.99,0.82,0.7,0.7,0.31,-0.62,0,-0.02,-0.06,-0.03,-0.13,-0.04,1.13,-0.03,-1.28,0,0,0,0,984.84,32354.5,33358.21,33356.58,452.65,1106.29,m,m,1.11,1.19,0.21,-0.21,1.43,1.2,1.51,m,m,3
71,Poland,0,0.34,0.3,1.89,-0.06,0.02,2.07,0.19,0.71,0.01,0.05,0.13,0.02,0.07,2.9,0.01,0.09,0,-0.03,0.78,0.01,0.45,0.81,5.38,1.37,0.01,0.55,0.54,0.02,0.19,21.05,0.73,0.09,0.48,0.03,-0.01,0.69,0.01,0.06,1.83,0.33,1.94,1.97,72023,-0.01,0.02,0.47,2.64,0.57,0.51,-0.62,0.61,-0.87,-0.01,-0.04,-0.02,-0.71,-0.02,0.18,-0.01,-1.65,0,0,0,0,1856.65,76444.53,114657.77,280007.77,1327.07,3608.58,0.89,0.97,m,m,m,m,m,m,m,m,m,3
72,Poland,0.02,0.44,0.1,1.28,0.04,0.03,1.31,0.25,0.57,0.03,0.07,0.16,0.11,0.09,2.3,0.06,0.1,0.03,0.07,0.53,0.07,m,0.19,5.36,1.59,0.04,0.61,0.51,0,0.25,3.66,0.64,0,0.17,0.1,0.09,0.72,0.03,0.1,1.06,0.36,1.06,1.2,22722.79,0.03,0.13,1.23,1.23,0.68,0.46,-0.48,8.24,6.25,0,0.01,0,0.03,0.01,0.25,0,0.09,0,0,0,0,1333.55,30055.9,30345.09,30345.09,761.92,1419.75,m,m,1.26,1.03,-0.03,-0.07,1.04,1.32,1.44,m,m,3
75,Poland,0,0.44,0.14,1.6,0.52,0,1.29,0.15,0.56,0,-0.01,0.1,-0.01,0.04,2.29,0,-0.02,0,-0.01,0.04,0.04,0.41,0.23,5.57,2.77,0,0.64,0.35,0.23,0.15,0.2,0.76,1.51,0.07,-0.01,0,0.16,0,-0.01,0.87,0.24,0.91,1.23,53497,0,0.35,0.44,6.75,0.64,0.25,-1.45,0.06,-0.63,-0.03,-0.19,-0.07,-0.15,-0.12,3.77,-0.08,33.35,0,0,0,0,1254.73,-250632.85,-800580.92,-801582.9,706.5,1143.42,0.77,0.91,0.89,0.83,3.49,1.25,0.57,228.31,0.8,-0.69,-3.85,3
76,Poland,0.01,0.62,0.11,1.21,0.04,0.01,0.61,0.43,0.38,0.01,0.02,0.03,0.02,0.02,1.61,0.02,0.02,0.01,0.02,0.34,0.02,-5.41,0.32,5.13,1.35,0.03,0.79,0.68,0,0.43,4.73,0.47,0,0.13,0.02,0.03,0.76,0.01,0.02,1.05,0.53,1.08,1.32,15210.47,0.02,0.23,1.78,1.3,0.81,1.23,-0.31,0.05,0.02,0.15,0.35,0.24,1.76,0.28,4.8,0.23,14.87,0,0,0,0,575,21246.68,21566.34,21566.34,218.47,621.5,0.95,-145.96,1.15,1.35,-5.81,-6.58,1.12,1.65,1.43,-0.98,0.01,3
77,Poland,0.03,0.41,0.09,1.23,0.34,0.04,1.45,0.27,0.6,0.04,0.09,0.17,0.16,0.12,2.43,0.09,0.13,0.04,0.11,0.26,0.1,-34.83,0.18,5.09,1.46,0.06,0.6,0.58,0,0.28,26.98,0.61,0,0.04,0.13,0.15,0.73,0.04,0.13,1.2,0.4,1.18,1.21,11542.55,0.05,0.02,1.36,0.99,0.69,0.54,-0.48,-0.46,-0.17,-0.07,-0.24,-0.16,-6.06,-0.16,94.73,-0.13,-1.78,0,0,0.01,0,3935.34,64442.12,63830.26,63830.26,2357.45,4662.98,1.28,1.05,0.97,0.96,-10.91,33.37,1.43,0.74,0.89,m,m,3
80,Poland,0.01,0.24,0.46,3.01,0.03,0.01,3.12,0.56,0.76,0.01,0.04,0.02,0.02,0.04,4.12,0.05,0.02,0.01,0.01,0.72,0.04,-6.3,1.48,4.67,0.38,0.02,2.55,2.41,1.09,0.6,24.32,0.77,1.93,0.26,0.02,0.02,1.45,0.01,0.02,2.84,0.23,2.44,2.48,21339,0.01,0.02,1.57,2.07,2.46,1.81,0.17,-1.46,-0.12,-0.01,-0.01,-0.02,-0.41,-0.02,0.18,-0.01,-0.49,0,0,0,0,236.67,18431.03,15620.3,15607.69,179.27,576.88,m,1.32,0.92,0.83,m,m,1.01,0.75,0.84,m,m,3
82,Poland,0.01,0.48,0.02,1.04,0,0.01,1.08,0.26,0.52,0.01,0.02,0.07,0.04,0.04,2.08,0.02,0.03,0.01,0.02,0.52,0.03,-3.79,0.03,5.15,1.84,0.02,0.57,0.52,0.46,0.26,6.78,0.56,1.78,0.09,0.04,0.05,0.73,0.01,0.04,0.94,0.43,0.95,1.03,2587,0.01,0.09,1.87,0.92,0.59,0.47,-0.49,0.61,0.93,0.01,0.04,0.02,0.22,0.02,-6.39,0.02,1.01,0,0.03,0.02,0,456.17,28507.56,23162.98,23164.74,236.52,431.53,m,m,0.57,0.35,m,m,0.31,0.47,0.32,m,m,3
83,Poland,0,0.37,0.07,1.24,0,0,1.72,0.32,0.63,0,0,0.02,0.01,0.02,2.72,0.01,0,0,-0.01,0.63,0.01,-0.59,0.1,4.71,1.16,0,1.11,0.85,0.32,0.32,2.46,0.72,1,0.04,0.01,-0.01,0.75,0,0.01,0.95,0.28,0.97,1.1,3416,0,0.14,2.28,1.57,1.12,0.48,-0.23,0.11,-0.38,-0.02,-0.06,-0.05,-0.22,-0.07,0.6,-0.05,-9.93,0,0,0,0,376.92,-264805.52,126692.89,126232.67,238.17,365.88,m,m,1.05,1.11,m,m,1.07,1.13,1.14,m,m,3
85,Hungary,0.02,0.52,0.17,1.45,0.18,0.02,0.92,0.33,0.48,0.02,0.06,0.06,0.07,0.04,1.92,0.04,0.06,0.02,0.05,0.3,0.03,-31.09,0.38,5.2,1.5,0.04,0.84,0.61,0.07,0.34,2.34,0.62,0.2,0.05,0.06,0.08,0.88,0,0,1.06,0.38,1.07,1.38,27100,0.04,0.3,1.53,1.07,0.88,0.74,-0.15,m,m,0,0,0,0,0,m,0,0,0,0,0,0,738.62,16918.07,m,16791.82,353.54,787.44,m,m,1.02,1.05,2.54,3.94,0.9,1.26,1.07,-1.1,1.02,3
86,Poland,0.02,0.54,0.07,1.27,0.16,0.03,0.84,0.3,0.46,0.03,0.13,0.12,0.1,0.07,1.84,0.05,0.11,0.03,0.07,0.3,0.05,6.24,0.09,5.18,1.72,0.06,1.13,0.51,0,0.3,0.67,0.76,0,0.12,0.09,0.19,0.83,0.03,0.09,0.57,0.24,0.66,1.09,9895.74,0.05,0.66,2.82,1.76,1.25,0.44,-0.16,-0.45,-0.1,-0.05,-0.15,-0.08,-0.15,-0.19,5.19,-0.15,-1.65,0,0,0,0,221.1,3112.51,3611.23,3611.23,100.91,146.13,1.28,1.22,0.89,0.91,m,m,1.3,0.49,0.75,m,m,3
89,Poland,0,0.38,0.2,2.24,0.09,0.01,1.6,0.09,0.62,0.01,0.03,0.23,0,0.05,2.6,0,0.07,0,0.04,0.53,0.04,-0.31,0.33,5.29,3.5,0,0.54,0.23,0.09,0.09,0.73,0.83,1,0.56,0,0.02,0.97,0.01,0.16,0.96,0.17,0.98,1.33,40331,0.01,0.36,0.41,1.26,0.52,0.14,-0.06,-0.13,-0.52,-0.03,-0.31,-0.07,-0.12,-0.16,1.94,-0.07,-84.49,0,0,0,0,467.66,50276.73,20430.04,926482.51,287.83,456.95,m,m,m,m,-0.35,-0.35,m,m,m,-0.27,-0.02,3
91,Poland,0.02,0.44,0.15,1.61,0.32,0.03,1.3,0.26,0.58,0.03,0.11,0.14,0.12,0.08,2.25,0.06,0.1,0.03,0.08,0.26,0.07,-18.48,0.26,5.3,1.54,0.05,0.92,0.52,0,0.26,1.29,0.77,0,0.23,0.11,0.14,1,0.03,0.11,0.91,0.25,0.97,1.29,30394.1,0.04,0.34,1.68,1.32,1.03,0.43,0,-5.21,-2.47,0,-0.02,-0.01,-0.02,-0.02,5.58,-0.01,-0.15,0,0.01,0.01,0,1001.04,21571.08,20635.58,20635.58,577.12,967.83,-0.33,2.92,1.16,1.26,m,m,1.14,1.51,1.15,m,m,3
92,Poland,-0.01,0.67,0.18,1.47,-0.3,-0.01,0.48,0.28,0.33,0,-0.02,0.01,0,0,1.48,0,-0.02,0,-0.03,0.63,0,-0.13,0.42,5,2.36,0,0.73,0.42,0.28,0.28,1.35,0.61,1,0.03,0,-0.04,0.99,0,0,0.84,0.39,0.75,1.42,18223,-0.02,0.88,1.53,0.75,0.72,0.65,-0.01,0.1,-0.12,-0.07,-0.26,-0.11,-0.26,-0.19,2.54,-0.13,-68.11,0,0,0,0,815.83,-38829.19,243201.32,243024.57,265.37,615.94,m,m,1.13,1.2,m,-2.33,1.31,1.34,1.71,m,m,3
93,Poland,0.01,0.35,0.4,2.68,0.06,0,1.84,0.38,0.65,0,0,0.02,0,0.02,2.84,0,0,0,0.02,0.59,0.03,0,1.07,5.02,0.89,0,1.67,1.11,0.03,0.39,2.57,0.76,0.07,0.07,0,0.02,1.28,0,0,1.79,0.24,1.75,2.07,41456,0.01,0.18,1.17,1.35,1.63,1.04,0.17,-0.05,-0.04,-0.13,-0.35,-0.38,-1.14,-0.57,2.59,-0.21,m,0,0,0,0,632.52,420503.86,m,m,409.41,1108.18,0.86,0.86,1.15,1,-0.15,0.29,1.09,1.03,1.07,0.1,-0.81,3
94,Poland,0,0.57,0.01,1.03,0.12,0,0.83,0.13,0.48,0,-0.01,0.04,0.01,0.01,1.75,0,-0.02,0,-0.02,0.36,0.01,-0.2,0.01,5.12,4.33,0,0.44,0.22,0,0.13,0.5,0.76,0,0.19,0.01,-0.01,0.48,0,0.01,0.52,0.29,0.68,1.08,1041.83,0,0.59,0.79,1.45,0.43,0.18,-1.23,-0.49,1.87,0,0.03,0.01,0.02,0.01,-0.52,0.01,4.29,0,0,0,0,1043.38,-161957.42,498018.45,498018.45,497.32,707.17,0.71,18.6,1.01,1.02,0.59,0.61,0.77,0.85,0.87,-2.01,6.38,3
99,Poland,0.02,0.14,0.37,4.23,0.12,0.03,6.17,0.18,0.86,0.03,0.24,0.2,0.17,0.26,7.17,0.19,0.15,0.03,0.12,0.74,0.22,137.84,0.72,5.32,0.77,0.03,1.34,1.11,0,0.18,17.43,0.88,0,2,0.15,0.36,3.7,0.03,0.15,3.49,0.12,1.68,1.72,77347.58,0.03,0.03,2.97,0.92,1.57,0.35,2.16,0.45,0.19,0.05,0.27,0.35,1.99,0.42,0.78,0.1,1.84,0,0.03,0.7,0,1916.44,60015.92,62498.55,62498.55,1649.09,3211.61,0.81,0.88,0,0,0,0,0,0,0,0,0,3
101,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,1.13,1.51,1.22,1.1,1.09,1.16,m,m,3
103,Hungary,0.02,0.66,0,1.01,0.24,0.02,0.52,0.36,0.34,0.02,0.04,m,0.06,m,1.52,0.03,0.06,0.02,0.05,0.1,m,m,0.01,4.87,1.67,0.06,0.61,0.51,0,0.36,3.78,0.44,0,0.23,0.06,0.1,0.67,m,m,0.85,0.56,0.78,1.01,280.25,0.06,0.29,1.93,1.44,0.64,0.82,m,m,m,m,m,m,m,m,m,m,m,0,0,0,0,2763.8,44298.99,m,44372.27,949.02,2161.87,1.02,-23.86,1.03,1.04,0.19,-0.06,0.94,1.17,0.93,0.53,0.04,3
104,Poland,0,0.65,-0.11,0.74,0.01,0,0.54,0.33,0.35,0,0,0.04,0.01,0.02,1.54,0,0,0,0,0.35,0.02,-0.6,-0.17,4.62,1.94,0,0.77,0.52,0,0.34,0.83,0.56,0,0.01,0.01,0,0.4,0,0.01,0.5,0.44,0.52,0.83,-4720.45,0,0.6,2.24,1.94,0.76,0.49,-0.8,-0.01,0.55,0.03,0.08,0.04,0.12,0.06,-64.55,0.08,15.64,0,0,0,0,1208.53,-2474419.46,253158.43,253158.43,425.2,628.43,0.84,-38.85,0.85,0.78,0.36,0.4,0.98,0.69,0.76,0.56,-0.53,3
105,Poland,-0.01,0.58,0.15,1.28,-0.12,-0.01,0.73,0.2,0.42,-0.01,-0.02,-0.01,-0.05,0,1.73,-0.02,-0.05,-0.01,-0.05,0.55,0,-15.97,0.44,5.24,2.57,-0.03,0.41,0.38,0,0.21,10.87,0.47,0,0.14,-0.05,-0.09,1.07,-0.01,-0.05,1.16,0.53,1.28,1.44,25342.63,-0.02,0.12,1.87,0.42,0.39,0.62,0.17,-0.33,0.23,0.03,0.15,0.05,0.59,0.06,1.81,0.05,-2.86,0,0.01,0,0,475.7,-20177.41,-18811.37,-18811.37,201.2,610.69,0.53,0.32,1.07,1.12,m,m,1.04,1.51,1.16,m,m,3
106,Poland,0.03,0.47,0.17,1.51,0.13,0.04,1.12,0.43,0.53,0.04,0.1,0.09,0.09,0.08,2.12,0.08,0.08,0.04,0.07,0.4,0.07,-30.15,0.35,4.86,0.98,0.07,1.16,0.83,0.43,0.43,1.97,0.66,1,0.15,0.09,0.11,0.77,0.04,0.09,1.09,0.34,1.08,1.35,12618,0.05,0.25,1.7,2.06,1.26,0.88,-0.2,-1.93,-0.17,-0.01,-0.03,-0.03,-0.11,-0.04,0.81,-0.03,-0.4,0,0,0,0,1112.89,16610.82,15005.52,16059.96,588.24,1204.55,m,m,1.08,1.15,-0.91,-0.7,1.1,1.14,1.17,m,m,3
