Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
35,Poland,0.01,0.81,-0.07,0.91,0.03,0.01,0.23,0.78,0.18,0.01,0.01,0.01,0.01,0.01,1.23,0.01,0.01,0.01,0.01,0.15,0.01,748.29,-0.27,5.19,0.88,0.06,0.95,0.95,0.78,0.78,2686.76,0.18,1,0.16,0.01,0.04,0.53,0,0,0.91,0.81,0.72,0.72,-10900,0.06,0,2.5,2.59,0.96,3.06,-0.5,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,709.17,11514.94,m,11473.97,130.42,509.86,m,m,1.09,1.13,-2.44,1.75,1,1.22,1.16,-11.53,-0.99,3
36,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,1.77,1.74,1.74,1.28,1.3,1.27,0.31,1.71,3
37,Poland,0.01,0.72,0.08,1.17,0.24,0.01,0.42,0.34,0.3,0.01,0.02,0.06,0.08,0.03,1.4,0.02,0.03,0.01,0.02,0.07,0.02,-4.38,0.17,5.57,1.96,0.04,0.36,0.23,0,0.18,1.18,0.56,0,0.13,0.04,0.03,0.67,0.02,0.07,0.75,0.46,0.65,1.2,28962.44,0.02,0.86,1.49,1.39,0.75,0.73,-0.97,0.24,0.36,0.03,0.09,0.04,0.11,0.06,2.09,0.06,2.29,0,0,0,0,583.89,16593.31,7532.38,13705.13,176.08,377.1,1.54,31.34,m,m,m,m,m,m,m,m,m,3
38,Poland,0.4,0.23,0.56,3.48,0.67,0.43,3.32,0.68,0.77,0.44,1.91,0.65,1.77,1.89,4.31,1.85,0.64,0.43,0.59,0.11,1.73,-144.66,2.68,5.36,-0.29,0.56,1.09,1.06,0,0.68,118.67,0.78,0,1.91,0.64,2.76,2.85,0.42,0.63,3.4,0.23,3.67,3.7,130160.64,0.51,0.01,4.73,3.18,2.98,3.22,1.78,-46.96,-0.62,-0.01,-0.01,-0.04,-1.55,-0.04,-0.03,-0.01,-0.02,0.01,0.02,1.67,0,4323.88,7688.24,7864.99,7769.78,3337.53,15879.57,1.68,-0.99,m,m,m,m,m,m,m,m,m,3
39,Poland,0.03,0.35,0.25,1.81,0.03,0.03,1.88,0.29,0.65,0.03,0.09,0.15,0.11,0.12,2.88,0.08,0.1,0.03,0.1,0.62,0.13,-80.39,0.57,5.66,1.03,0.04,0.85,0.76,0.29,0.29,14.21,0.69,1,0.78,0.1,0.63,1.65,0.04,0.15,1.62,0.31,1.49,1.57,114948,0.05,0.06,6.07,1.07,0.94,0.67,0.81,-1.62,-0.74,-0.02,-0.06,-0.05,-0.52,-0.06,0.74,-0.03,-0.65,0,0.01,0.02,0,993.7,22340.71,15058.05,22229.89,648.23,1481.09,m,m,1.11,1.14,0.78,0.67,0.96,1.54,1.27,-1.5,0.99,3
40,Poland,0,0.25,0.05,1.49,0.08,0,2.94,0.12,0.75,0,0.01,0.01,0,0,3.93,0,0.01,0,0,0.67,0,0.36,0.06,6.05,1.51,0,1.18,0.46,0.01,0.12,0.83,0.9,0.08,0.78,0,-0.02,1.3,0,0,0.58,0.1,0.88,1.06,54627,0,0.21,6.29,2.26,1.18,0.14,0.25,m,m,0,0,0,0,0,m,0,0,0,0,0,0,196.13,190381.09,m,749540.12,146.73,172.15,m,m,1.01,0.95,1.96,2.2,1.02,1.16,0.95,1.82,1.29,3
48,Poland,0.02,0.62,-0.01,0.93,0.37,0.03,0.61,0.18,0.38,0.02,0.13,0.24,0.13,0.07,1.61,0.04,0.14,0.02,0.08,0.01,0.05,7.41,-0.02,5.7,3.34,0.06,0.87,0.27,0,0.19,0.32,0.81,0,0.29,0.13,0.35,0.71,0.04,0.22,0.29,0.19,0.46,0.98,-6659.16,0.04,1.13,4.17,2.24,0.93,0.22,-0.38,0.51,0.6,0.03,0.16,0.05,0.07,0.15,-1.02,0.16,1.3,0,0,0,0,1202.03,17531.71,11216.78,19897.59,455.07,555.65,1.12,1.13,1.07,1.13,1.42,1.86,1.33,0.88,1.15,m,m,3
54,Poland,0.03,0.61,0.18,1.39,0.12,0.04,0.64,0.15,0.39,0.04,0.08,0.24,0.37,0.06,1.64,0.07,0.24,0.04,0.22,0.28,0.05,-10.13,0.51,5.61,3.86,0.1,0.24,0.18,0.15,0.15,1.75,0.54,1,0.07,0.26,0.08,0.56,0,0,1.06,0.46,1.1,1.51,74296,0.08,0.38,0.39,0.66,0.33,0.42,-1.79,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1942.4,21037.19,m,19143.02,760.6,2129.83,0.84,0.73,0,0,0,0,0,0,0,0,0,3
57,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.89,1.22,2.5,0.9,1.1,0.45,m,m,3
58,Poland,0.03,0.32,0.56,5.6,0.31,0.04,2.04,0.11,0.65,0.04,0.31,0.36,0.39,0.12,3.12,0.1,0.36,0.03,0.28,0.34,0.09,-19.75,1.67,5.8,0.15,0.05,0.69,0.26,0.17,0.12,2.94,0.85,1.61,2.87,0.31,0.28,4.73,0,0,2.15,0.12,1.93,2.51,359046,0.05,0.3,0.99,0.46,0.86,0.31,5.74,m,m,0,0,0,0,0,m,0,0,0,0,0,0,590.48,10256,m,11813.87,385.89,1139.14,1.23,1.19,0.96,0.93,302.71,6.35,1.1,0.87,0.87,-1.95,-6.22,3
59,Poland,0.01,0.75,0.19,1.45,-0.08,1.96,0.35,0.69,0.26,1.96,4.56,2.84,-1.54,2.62,1.33,2.61,2.84,1.96,0.01,0.34,0.01,-276.25,0.51,5.04,0.99,7.55,-2.95,-1.69,0,0.69,1.09,0.58,0,0.16,2.84,0.02,0.81,1.96,2.85,0.83,0.43,0.69,1.53,21277.29,0.02,1.23,2.52,2.48,1.61,1.82,0.06,-0.07,-0.04,-0.09,-0.12,-0.11,-0.27,-0.2,1.01,-0.14,-0.04,0,0,0,0,360.88,47.86,47.71,47.79,93.62,247.44,1.16,195.47,m,m,m,m,m,m,m,m,m,3
60,Poland,0.02,0.5,-0.01,0.97,0.11,0.04,1.02,0.23,0.5,0.03,0.14,0.21,0.16,0.1,2.02,0.07,0.17,0.03,0.09,0.4,0.06,7.87,-0.01,5.59,2.04,0.07,0.73,0.41,0.09,0.24,0.67,0.72,0.41,0.08,0.14,0.17,0.52,0.04,0.19,0.55,0.28,0.69,0.99,-2837,0.04,0.43,1.84,1.93,0.84,0.32,-0.71,5.95,2.61,0,0.02,0.01,0.02,0.01,-0.39,0.01,0.11,0,0,0,0,1007.44,12962.99,11723.97,14974.48,508.03,697.52,m,m,1.11,1.18,6.36,4.32,1.11,1.48,1.28,m,m,3
64,Poland,0.02,0.32,0.25,1.91,0.16,0.02,2.17,0.32,0.68,0.02,0.09,0.07,0.08,0.07,3.17,0.07,0.07,0.02,0.06,0.53,0.06,30.17,0.52,5.32,0.86,0.03,1.09,0.94,0.03,0.32,7.56,0.73,0.11,0.17,0.07,0.1,1.18,0,0,1.66,0.27,1.43,1.52,51670,0.03,0.06,1.58,1.14,1.16,0.66,0.17,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1014.45,29825.24,m,30819.49,694.78,1452.34,1.67,1.6,1.04,1.08,339.17,36.46,0.96,1.01,0.98,m,m,3
66,'Czech Republic',-0.33,0.78,0.01,1.03,0.07,-0.35,0.27,0.26,0.22,-0.34,-1.23,-1.36,-1.01,-0.44,1.27,-0.44,-1.36,-0.35,-1.29,0.14,-0.42,100.94,0.01,5.55,2.7,-1.61,1.22,0.44,0,0,0.44,0.72,0,0.33,-1.35,-4.6,0.78,0,0,0.37,0.28,0.3,1.01,3328.85,-1.54,2.33,3.56,2.04,0.91,0.36,-0.18,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1.52,339.17,m,m,m,m,m,m,m,m,m,3
67,Poland,0.05,0.66,0.01,1.03,0.06,0.07,0.52,0.36,0.34,0.06,0.24,0.19,0.2,0.1,1.52,0.1,0.19,0.06,0.13,0.29,0.07,14.11,0.01,5.29,1.77,0.18,1.09,0.46,0.11,0.37,0.49,0.72,0.3,0.17,0.17,0.46,0.66,0,0,0.44,0.28,0.48,1.01,1822,0.14,1.11,3.53,2.65,1.31,0.51,-0.31,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,515.49,2595.56,m,2805.39,176.56,247.65,m,m,1.08,1.16,-6.61,11.93,0.94,1.31,0.8,1.06,3.71,3
69,Poland,0.02,0.29,0.36,3.44,-0.09,0.02,1.71,0.27,0.5,0.02,0.16,0.15,0.09,0.14,3.39,0.08,0.09,0.02,0.07,0.59,0.12,-23.68,0.73,5.41,0.6,0.05,1.75,0.87,0,0.28,2.17,0.65,0,0.94,0.09,0.11,2.17,0.04,0.15,1.72,0.15,1.02,1.32,91700.81,0.04,0.29,1.45,1.5,1.85,0.55,0.71,0.71,0.58,0.03,0.1,0.1,0.19,0.19,0.73,0.06,1.18,0,0,0,0,739.91,15900.92,9149.32,15441.61,371.97,754.09,1.58,1.38,m,m,m,m,m,m,m,m,m,3
70,Poland,0.02,0.57,0.18,1.45,0.1,0.02,0.77,0.26,0.44,0.02,0.06,0.11,0.09,0.05,1.76,0.04,0.09,0.02,0.07,0.34,0.04,-14.07,0.41,5.32,1.51,0.05,0.62,0.42,0.26,0.26,2.48,0.62,1,0.45,0.08,0.14,1.14,0.03,0.11,1,0.39,1,1.42,36785,0.04,0.41,2.16,0.97,0.67,0.6,0.24,0.32,0.12,0.05,0.21,0.09,0.3,0.14,1.09,0.1,2.5,0,0,0,0,964.23,18732,15090.29,19581.62,421.31,969.02,m,m,0.99,0.97,0.31,-0.24,1.06,1.18,0.97,m,m,3
71,Poland,-0.01,0.43,0.23,1.54,-0.01,0.02,1.43,0.21,0.62,0.01,0.05,0.1,0.02,0.05,2.31,0.01,0.1,0.01,-0.04,0.63,-0.02,0.38,0.66,5.39,1.81,0.01,0.49,0.48,0.02,0.21,15.17,0.63,0.09,0.24,0.03,-0.02,0.38,0,0,1.5,0.42,1.78,1.81,56618,-0.01,0.02,0.43,3.51,0.5,0.61,-1.37,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1687.43,49189.16,m,189979.08,1047.03,3004.05,0.97,1.03,1.03,1.02,1.06,1.21,1.06,1.1,1.07,-1.17,0.32,3
72,Poland,0.02,0.44,0.12,1.3,0,0.02,1.31,0.27,0.57,0.02,0.05,0.12,0.09,0.08,2.29,0.05,0.07,0.02,0.07,0.57,0.08,-9.56,0.22,5.38,1.47,0.04,0.64,0.57,0,0.27,6.21,0.62,0,0.27,0.08,0.1,0.81,0.04,0.14,1.15,0.39,1.09,1.19,27769.15,0.03,0.09,1.43,1.28,0.7,0.52,-0.3,1.4,1.14,0.01,0.05,0.03,0.26,0.03,-6.72,0.03,0.61,0,0,0,0,1004.02,31859.7,15405.02,26150.51,573.33,1099.04,1.1,1.11,1.02,1.05,-1.38,-2.3,1.05,1.12,1.05,m,m,3
75,Poland,0,0.42,0.17,1.77,0.54,0,1.4,0.18,0.58,0.01,0.02,0.13,0.06,0.06,2.4,0.02,0.03,0.01,0.02,0.04,0.05,-1.93,0.28,5.57,2.16,0.02,0.76,0.4,0.27,0.18,0.25,0.78,1.51,0.17,0.05,0.01,0.22,0.03,0.16,0.94,0.22,0.96,1.28,63107,0.01,0.33,0.51,15.95,0.8,0.29,-1.13,0.24,1.3,0.01,0.08,0.03,0.07,0.07,-27.28,0.04,1.54,0,0,0,0,641.15,74773.21,13213.2,39670.81,373.67,615.1,1.54,1.31,1.1,1.14,1.09,0.77,1.23,1.11,1.21,0.09,-0.24,3
76,Poland,0.01,0.63,0.11,1.2,0.02,0.01,0.59,0.41,0.37,0.01,0.01,0.03,0.02,0.02,1.59,0.01,0.02,0.01,0.01,0.35,0.02,-9.79,0.33,5.16,1.45,0.02,0.72,0.64,0,0.41,5.01,0.44,0,0.05,0.02,0.02,0.62,0.01,0.03,1.06,0.56,1.12,1.33,15744.47,0.02,0.19,1.28,1.29,0.74,1.24,-0.53,0.48,0.31,0.01,0.03,0.02,0.18,0.02,-1.75,0.02,1.46,0,0,0,0,348.3,16545.44,10380.52,15100.14,129.62,390.21,1.14,-51.31,1.01,0.97,1.03,1.01,0.9,0.97,0.96,1.29,1.42,3
77,Poland,0.05,0.56,-0.05,0.9,0.24,0.06,0.8,0.33,0.44,0.06,0.13,0.21,0.2,0.12,1.8,0.1,0.17,0.06,0.14,0.21,0.1,-63.68,-0.08,5.3,1.53,0.13,0.63,0.5,0,0.33,2.18,0.56,0,0.11,0.17,0.32,0.56,0.07,0.2,0.71,0.44,0.73,0.92,-9140.67,0.11,0.26,2.26,1.66,0.75,0.55,-0.72,1.47,0.36,0.03,0.1,0.06,0.28,0.07,3.11,0.08,0.56,0,0.01,0.02,0,3267.86,25532.77,21349.51,25621.77,1448.84,2399.55,1.01,1.03,m,m,m,m,m,m,m,m,m,3
80,Poland,0.01,0.42,0.36,1.87,0.03,0.02,1.36,0.87,0.58,0.02,0.04,0.02,0.02,0.04,2.36,0.04,0.02,0.02,0.01,0.55,0.03,8.98,1.7,4.81,0.42,0.03,2.04,2.03,0.06,0.87,273.46,0.58,0.06,0.18,0.02,0.05,1.29,0,0,1.86,0.42,2.69,2.7,23447,0.02,0,3.61,1.86,2.07,4.06,0.14,m,m,0,0,0,0,0,m,0,0,0,0,0,0,261.42,8076.81,m,8977.68,150.87,704.22,m,m,m,m,m,m,m,m,m,m,m,3
82,Poland,0.02,0.48,0.07,1.21,0.04,0.02,1.06,0.25,0.51,0.02,0.07,0.12,0.09,0.06,2.09,0.04,0.08,0.02,0.07,0.46,0.06,-11.79,0.1,5.24,1.85,0.04,0.77,0.5,0.43,0.26,1.43,0.68,1.75,0.16,0.08,0.13,0.79,0.03,0.12,0.78,0.31,0.81,1.08,11392,0.03,0.34,1.91,1.27,0.8,0.39,-0.28,0.71,0.39,0.02,0.1,0.05,0.14,0.08,26.19,0.07,1.18,0,0.03,0.11,0,667.22,16371.94,11306.4,16519.77,339.09,540.28,m,m,m,m,m,m,m,m,m,m,m,3
83,Poland,0.01,0.72,-0.05,0.92,0.04,0.01,0.38,0.47,0.28,0.01,0.01,0.02,0.03,0.01,1.38,0.02,0.02,0.01,0.01,0.24,0.01,-3.6,-0.11,4.98,1.49,0.05,0.79,0.64,0.47,0.48,1.96,0.42,1,0.07,0.03,0.02,0.46,0,0,0.74,0.59,0.6,0.9,-4656,0.02,0.49,1.74,2.01,0.79,1,-0.68,m,m,0,0,0,0,0,m,0,0,0,0,0,0,536.8,17024.57,m,10659.6,149.57,322.47,m,m,m,m,m,m,m,m,m,m,m,3
85,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1.07,1.18,1.02,1.06,0.92,1.42,1.24,3.5,0.5,3
86,Poland,0.02,0.54,0.09,1.42,0.19,0.02,0.87,0.25,0.46,0.02,0.12,0.12,0.09,0.05,1.87,0.04,0.1,0.02,0.06,0.28,0.04,7.95,0.13,5.21,2.01,0.05,1.1,0.43,0,0.25,0.66,0.79,0,0.29,0.09,0.18,1.03,0.03,0.1,0.56,0.21,0.66,1.13,14374.77,0.03,0.7,3.03,1.63,1.2,0.36,0.03,-1.12,-0.33,-0.01,-0.05,-0.03,-0.04,-0.06,3.4,-0.04,-0.62,0,0,0,0,467.43,8870.71,8273.25,9985.99,216.86,309.29,1.15,1.16,m,m,m,m,m,m,m,m,m,3
89,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1.04,1.01,1.25,1.6,0.96,1.22,0.93,0.39,4.35,3
91,Poland,0.01,0.4,0.14,1.71,0.35,0.01,1.52,0.19,0.61,0.02,0.08,0.13,0.08,0.06,2.5,0.04,0.08,0.02,0.06,0.26,0.06,-8.33,0.2,5.27,1.86,0.03,0.95,0.45,0,0.2,0.91,0.82,0,0.23,0.08,0.09,0.99,0.03,0.14,0.82,0.19,0.9,1.21,25513.22,0.02,0.34,1.41,1.32,1.02,0.29,-0.01,1.08,1.03,0.01,0.06,0.03,0.05,0.06,-0.65,0.03,0.72,0,0.01,0,0,715.4,29890.55,16319.83,28499.55,434.87,645.98,1.23,1.17,m,m,m,m,m,m,m,m,m,3
92,Poland,-0.01,0.73,-0.05,0.93,-0.32,-0.01,0.38,0.29,0.27,0,-0.01,0.06,0,0.02,1.38,0,-0.02,0,-0.03,0.59,0.02,0.06,-0.12,5.04,2.43,0,0.44,0.4,0.29,0.29,6.05,0.34,1,0.04,0,-0.04,0.6,0.02,0.08,0.85,0.66,0.71,0.88,-5150,-0.03,0.24,1.31,0.78,0.44,0.75,-0.98,0.24,-0.7,-0.03,-0.12,-0.05,-0.52,-0.05,-1.05,-0.06,83.99,0,0,0,0,1867.17,-72852.12,21870.23,-1262024.8,512.79,1327.69,m,m,1.08,1.12,m,4.08,1.36,1.53,1.17,m,m,3
93,Poland,0.03,0.23,0.52,6.01,0.07,0,3.42,0.34,0.77,0,0.01,0,0,0,4.42,0,0,0,0.08,0.71,0.13,0,1.4,5,0.21,0,3.42,1.57,0.05,0.36,3.3,0.9,0.14,1.5,0,0.13,3.87,0,0,2.77,0.1,2.07,2.4,52340,0.04,0.16,1.54,1.4,3.3,0.92,0.84,m,m,0,0,0,0,0,m,0,m,0,0,0,0,666.11,531859.99,m,m,515.35,1381.09,1.77,1.69,1.01,0.97,2.35,2.63,1.02,0.82,0.95,-2.07,-0.88,3
94,Poland,0,0.66,0.05,1.15,0.07,0,0.6,0.19,0.4,0.01,0.01,0.07,0.04,0.02,1.51,0.01,0.02,0.01,0.03,0.33,0.02,-2.16,0.09,5.25,3.25,0.02,0.52,0.28,0,0.19,0.64,0.71,0,0.28,0.04,0.02,0.56,0.02,0.09,0.61,0.35,0.67,1.18,9059.96,0.01,0.78,0.92,1.94,0.54,0.32,-0.87,0.12,0.23,0.04,0.21,0.06,0.13,0.11,1.41,0.1,5.14,0,0,0,0,744.26,62908.05,17232.15,37546.25,295.43,495.12,1.17,1.15,1.09,1.16,-102.91,-23.33,1.21,1.36,m,-15.16,0.02,3
99,Poland,0.02,0.12,0.38,4.42,0.04,0.03,7.02,0.15,0.88,0.03,0.27,0.27,0.24,0.32,8.02,0.23,0.2,0.03,0.16,0.84,0.26,95.37,0.73,5.3,-0.44,0.03,1.12,0.99,0,0.15,22.86,0.89,0,1.77,0.2,0.15,3.05,0.04,0.26,3.9,0.11,1.7,1.73,75274.98,0.03,0.02,0.98,1.05,1.34,0.29,2,-1.28,-0.55,-0.02,-0.12,-0.14,-1.22,-0.16,17.46,-0.04,-0.62,0,0.02,0.43,0,1214.56,35986.73,27377.09,36616.75,1063.17,2070.04,1.67,1.34,1.05,1.07,1.78,3.64,1.03,1.15,1.04,-0.52,-0.12,3
101,Poland,0.02,0.61,0.16,1.42,0.02,0.03,0.65,0.33,0.4,0.03,0.08,0.13,0.08,0.07,1.64,0.04,0.1,0.03,0.07,0.38,0.05,7.91,0.36,4.97,1.48,0.07,0.82,0.51,0,0.34,1.98,0.63,0,0.57,0.08,0.24,1.17,0.04,0.11,0.89,0.38,0.88,1.38,15206.95,0.06,0.57,3.43,1.43,0.86,0.72,0.22,-4.1,-1.72,-0.01,-0.02,-0.01,-0.02,-0.01,1.82,-0.01,-0.21,0,0,0,0,414.7,5133.45,4561.94,6237.9,165.33,363.96,1.26,-21.07,m,m,m,m,m,m,m,m,m,3
103,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,0,0,0,0,0,0,0,3
104,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
105,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,m,m,m,m,m,m,m,m,m,3
106,Poland,0.02,0.44,0.19,1.59,0.05,0.02,1.28,0.34,0.56,0.02,0.07,0.07,0.07,0.05,2.28,0.05,0.07,0.02,0.06,0.51,0.04,-44.34,0.38,4.91,0.77,0.04,1,0.72,0.34,0.34,2.69,0.68,1,0.56,0.06,0.1,1.01,0.03,0.07,1.16,0.32,1.14,1.38,15269,0.03,0.21,1.83,2.36,1.06,0.68,0.01,m,m,0,0,0,0,0,m,0,0,0,0,0,0,759.41,18474.93,17014.86,20295.63,426.79,865.36,m,m,1.02,1.01,0.14,0.04,1.02,0.96,1,m,m,3
111,Poland,0,0.29,0.13,1.73,0.21,0,2.49,0.17,0.71,0,0.03,0.03,0.02,0.02,3.49,0.01,0.03,0,0,0.5,0,1.83,0.18,5.02,1.6,0,1.05,0.63,0.03,0.18,1.38,0.83,0.17,0.09,0.02,0.01,0.92,0,0,1.04,0.17,1.02,1.18,13262,0,0.16,1.23,1.21,1,0.24,-0.07,m,m,0,0,0,0,0,m,0,0,0,0,0,0,383.87,54867.63,m,84888.2,274,389.81,1.06,1.2,1.01,0.95,0.85,0.91,1.06,0.91,0.82,m,m,3
113,Poland,0.03,0.49,0.2,1.77,0.07,0.03,1.06,0.29,0.52,0.03,0.12,0.11,0.13,0.06,2.02,0.07,0.11,0.03,0.09,0.46,0.05,-12.61,0.38,4.94,1.41,0.06,1,0.53,0.5,0.29,1.42,0.76,1.72,0.33,0.11,0.2,1.27,0,0,0.94,0.26,0.98,1.41,17744,0.05,0.44,2.22,1.19,1.11,0.54,0.27,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1035.36,17679.57,m,16534.83,542.54,1009.89,0.93,0.94,1.06,1.08,0.23,0.27,1.02,1.24,1.1,-6.26,-6.13,3
114,Poland,0,0.56,0.16,1.36,-0.14,0,0.78,0.21,0.44,0,0.01,0.06,0.02,0.02,1.78,0.01,0.02,0,0.01,0.58,0.02,3.19,0.42,5.06,2.25,0.01,0.45,0.36,0,0.21,4.26,0.55,0,0.67,0.02,0.01,1.06,0.01,0.06,1.09,0.45,1.13,1.42,18622.02,0,0.25,1.51,1.19,0.46,0.53,0.13,0.05,0.24,0.04,0.18,0.06,0.32,0.08,1.05,0.06,9.96,0,0,0,0,773.23,102337.21,27168.76,93272.5,339.56,875.64,1.06,1.12,m,m,m,m,m,m,m,m,m,3
115,Poland,0.01,0.58,0.11,1.41,0.3,0.02,0.73,0.32,0.42,0.02,0.05,0.05,0.07,0.03,1.73,0.03,0.05,0.02,0.04,0.12,0.02,-4.14,0.19,4.9,1.69,0.05,1.09,0.52,0.32,0.32,0.63,0.72,1,0.13,0.06,0.07,0.68,0,0,0.68,0.28,0.69,1.19,9104,0.03,0.71,1.59,2.1,1.16,0.53,-0.29,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,370.87,10338.08,m,7859.72,156.9,257.35,m,m,m,m,m,m,m,m,m,m,m,3
118,Poland,0.08,0.26,0.3,2.25,0.24,0.1,2.92,0.47,0.74,0.1,0.43,0.24,0.26,0.46,3.92,0.4,0.22,0.1,0.18,0.51,0.37,216.34,0.66,4.78,0.39,0.14,1.59,1.5,0.47,0.49,25.38,0.76,1,0.3,0.21,0.46,1.5,0.11,0.24,2.12,0.24,1.63,1.66,18066,0.11,0.02,2.64,1.63,1.97,1.04,0.33,-3.94,-0.55,-0.02,-0.04,-0.08,-1.48,-0.09,-1.67,-0.04,-0.21,0,0,0,0,1648.25,11737.38,10850.18,12092.83,1227.45,2681.33,m,m,1,0.89,1.43,1.52,0.98,1.26,0.88,m,m,3
119,Poland,0.03,0.28,0.21,2.22,0.08,0.04,3.24,0.23,0.89,0.04,0.23,0.21,0.21,0.17,3.63,0.14,0.17,0.04,0.14,0.81,0.15,-57.95,0.33,5.1,0.96,0.04,1.11,0.68,0.38,0.23,2.02,1,1.68,0.37,0.17,0.2,1.29,0.05,0.21,1.36,0.17,1.42,1.59,25712,0.04,0.12,1.44,1.46,1.34,0.36,0.27,6.66,1.92,0,0.02,0.02,0.04,0.03,-0.06,0.01,0.12,0,0,0,0,915.36,20974.51,16914.69,20871.87,815.72,1302.06,1.23,1.19,1,0.98,0.76,0.69,0.98,0.84,0.93,m,m,3
120,Poland,0.02,0.41,-0.01,0.95,-0.06,0.02,1.46,0.27,0.59,0.02,0.08,0.08,0.08,0.05,2.46,0.05,0.08,0.02,0.06,0.65,0.04,12.79,-0.02,4.94,1.37,0.03,0.91,0.63,0.27,0.27,1.35,0.72,1,0.16,0.07,0.17,0.59,0.01,0.04,0.66,0.28,0.81,0.98,-1311,0.03,0.21,2.74,2.26,0.97,0.37,-0.46,m,m,0,0,0,0,0,m,0,0,0,0,0,0,2736.68,73167.12,140535.05,83830.13,1625.73,2217.82,1.08,1.1,1.01,0.93,0.55,0.29,1.04,0.82,0.97,m,m,3
122,Poland,0.01,0.55,0.01,1.03,0.05,0.01,0.83,0.32,0.45,0.02,0.03,0.04,0.05,0.02,1.83,0.03,0.04,0.01,0.02,0.41,0.01,-3.43,0.02,4.81,1.45,0.03,0.67,0.56,0.32,0.32,3.89,0.54,1,0.29,0.04,0.05,0.71,0,0,0.87,0.46,0.86,1.02,812,0.02,0.19,2.18,1.64,0.69,0.6,-0.43,m,m,0,0,0,0,0,m,0,0,0,0,0,0,881.47,32603.56,m,29069.24,400.66,756.03,0.94,0.98,m,m,m,m,m,m,m,m,m,3
125,Poland,0.01,0.44,0.13,1.47,0.04,0.01,1.27,0.48,0.56,0.01,0.03,0.06,0.02,0.07,2.27,0.03,0.02,0.01,0.01,0.52,0.06,-3.8,0.23,4.63,0.83,0.02,1.75,1.12,0.48,0.51,1.48,0.72,1,0.19,0.02,0.04,0.82,0.03,0.07,0.95,0.28,0.96,1.23,5641,0.01,0.28,2.61,2.72,1.71,0.83,-0.11,0.18,0.55,0.04,0.08,0.09,0.24,0.14,-19.38,0.09,3.21,0,0.01,0,0,468.02,29670.37,7960.48,21943.86,262.25,449.37,m,m,m,m,m,m,m,m,m,m,m,3
