Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
24,Poland,0.03,0.51,0.06,1.16,0.45,0.04,0.95,0.29,0.49,0.04,0.11,0.14,0.15,0.08,1.95,0.08,0.14,0.04,0.1,0.04,0.06,19.02,0.12,5.87,1.62,0.08,0.64,0.5,0.29,0.29,2.3,0.61,1,0.1,0.13,0.16,0.69,0.05,0.17,0.89,0.39,0.9,1.12,47284,0.06,0.24,1.57,1.27,0.74,0.54,-0.49,m,m,0,0,0,0,0,m,0,0,0,0.02,0.25,0,2733.44,32097.82,26342.08,33840.35,1332.16,2457.81,1.05,1.04,1.01,0.94,1.83,21.3,0.87,0.83,1.01,m,m,3
25,Poland,0.01,0.38,0.29,2.49,0.08,0.02,1.72,0.23,0.65,0.02,0.09,0.11,0.08,0.07,2.66,0.04,0.08,0.02,0.06,0.57,0.06,36.21,0.56,6.07,1.6,0.03,1.14,0.59,0,0.24,1.7,0.83,0,0.82,0.07,0.09,1.61,0.03,0.11,1.28,0.19,1.25,1.6,338064.43,0.02,0.28,1.38,1.53,1.21,0.45,0.56,1.46,0.88,0.01,0.04,0.03,0.05,0.05,-0.74,0.02,0.59,0,0.05,0.31,0,744.96,27131.3,19076.84,29013.37,483.08,931.72,0.94,-10.92,1.04,1.05,1.44,0.93,0.96,1.12,1.05,m,m,3
26,Poland,-0.01,0.26,0.18,1.96,0.64,-0.01,2.92,0.2,0.74,-0.01,-0.05,-0.05,-0.05,-0.04,3.92,-0.04,-0.05,-0.01,-0.04,0.1,-0.03,1812.92,0.28,6.06,0.61,-0.01,1.11,0.81,0.2,0.2,4.09,0.81,1,0.94,-0.05,-0.1,1.52,0,0,1.43,0.19,1.17,1.28,205408,-0.01,0.09,2.4,1.82,1.05,0.31,0.46,m,m,0,0,0,0,0,m,0,0,0,0.01,-0.01,0,568.67,-42563.34,m,-43431.41,423.58,666,0.95,0.98,1.12,1.17,4.07,3.96,2.49,1.08,1.25,3.38,2.39,3
28,Poland,0.02,0.56,0.17,1.35,0.05,0.02,0.77,0.41,0.44,0.02,0.04,0.05,0.06,0.03,1.77,0.04,0.05,0.02,0.04,0.39,0.03,-6.6,0.48,5.7,1.25,0.05,0.83,0.7,0.72,0.42,4.42,0.52,1.74,0.18,0.05,0.06,0.83,0,0,1.14,0.48,1.24,1.5,84721,0.03,0.2,1.66,1.34,0.87,1.18,-0.21,m,m,0,0,0,0,0,m,0,0,0,0.04,0.04,0,688.17,15251.73,m,13342.76,299.73,855.21,1.09,1.07,0,0,0,0,0,0,0,0,0,3
31,Poland,0.03,0.33,0.39,2.19,0.12,0.04,2,0.64,0.67,0.04,0.12,0.07,0.07,0.14,3,0.12,0.06,0.04,0.05,0.55,0.12,-31.94,1.36,5.46,0.36,0.06,1.89,1.85,0,0.66,33.97,0.67,0,0.38,0.06,0.07,0.71,0.06,0.09,2.14,0.33,2.34,2.36,112488.98,0.05,0.01,1.33,5.94,1.97,2.25,-0.16,-0.13,-0.02,-0.26,-0.41,-0.79,-38.6,-0.8,1.44,-0.37,-6.43,0,0.01,0,0,1385.33,23054.57,15617.03,22625.06,923.39,3238.37,1.12,1.1,m,m,m,m,m,m,m,m,m,3
32,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35,Poland,-0.01,0.82,-0.11,0.86,0.04,-0.16,0.2,0.68,0.16,-0.16,-0.19,-0.23,-0.19,-0.19,1.22,-0.19,-0.23,-0.16,-0.02,0.13,-0.02,m,-0.38,5.21,1.02,-0.96,1.02,1.02,0.05,0.68,5994.92,0.16,0.07,0.16,-0.23,-0.06,0.59,0,0,0.86,0.82,0.56,0.56,-17904,-0.09,0,3,1.93,0.83,2.36,-0.4,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,663.07,-695.61,m,-694.22,108.26,374.2,m,m,1.12,1.16,0.94,0.93,1.09,1.38,1.19,4.49,2.67,3
36,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,1.15,0.71,4.97,1.22,1.09,1.2,-1.97,-1.15,3
37,Poland,0.01,0.71,0.1,1.17,0.22,0.02,0.4,0.37,0.29,0.02,0.03,0.07,0.06,0.04,1.4,0.03,0.05,0.02,0.04,0.07,0.03,-13.46,0.27,5.53,1.86,0.07,0.64,0.5,0,0.38,2.39,0.45,0,0.04,0.05,0.05,0.69,0.04,0.11,0.91,0.55,0.83,1.29,32521.63,0.05,0.56,1.41,1.04,0.68,1.07,-0.48,-1.35,-0.57,-0.01,-0.03,-0.02,-0.07,-0.02,0.34,-0.02,-0.53,0,0,0,0,1732.3,26376.76,12306.69,24611.04,501.02,1430.21,0.9,-16.44,m,m,m,m,m,m,m,m,m,3
38,Poland,0,0.64,0.12,1.32,0.05,0.01,0.56,0.3,0.36,0.01,0.03,0.08,0.03,0.04,1.56,0.01,0.04,0.01,0.01,0.31,0.02,2.51,0.24,5,2.01,0.03,0.78,0.45,0,0.3,0.84,0.63,0,0.09,0.03,0.02,0.61,0.02,0.06,0.77,0.37,0.7,1.24,12098,0.01,0.76,1.15,1.55,0.82,0.6,-0.52,0.05,0.11,0.09,0.29,0.14,0.33,0.24,1.22,0.18,9.53,0,0,0,0,702.49,19750.54,12830.38,26810.27,250.73,494.59,0.4,-22.32,m,m,m,m,m,m,m,m,m,3
39,Poland,0.01,0.37,0.2,1.59,0.05,0.01,1.72,0.28,0.63,0.02,0.04,0.1,0.06,0.08,2.72,0.04,0.05,0.02,0.05,0.58,0.07,-7.78,0.46,5.68,1.31,0.03,0.77,0.72,0.28,0.28,25.22,0.65,1,0.75,0.06,0.25,1.44,0.03,0.11,1.5,0.35,1.41,1.46,97947,0.02,0.03,5.33,1.19,0.81,0.63,0.6,1.14,1.17,0.01,0.04,0.03,0.6,0.03,0.48,0.02,0.74,0,0.01,0.01,0,1375.26,58385.8,29326.23,54814.3,869.76,1942.04,m,m,0.93,0.88,-0.05,-0.57,0.98,0.61,0.97,0.97,1.13,3
40,Poland,0,0.27,0.02,1.16,0.09,0,2.66,0.12,0.73,0,0.03,0.04,0.03,0.02,3.65,0.01,0.04,0,0.02,0.64,0.01,4.75,0.03,6.05,1.8,0,0.78,0.41,0.12,0.12,1.12,0.86,1,0.57,0.03,0.1,1.01,0,0,0.61,0.14,0.88,1.03,26143,0,0.18,5.19,1.86,0.81,0.14,0.01,m,m,0,0,0,0,0,m,0,0,0,0,0,0,683.96,106178.8,m,140986.62,498.18,598.71,m,m,1.04,1.01,1.22,1.17,1.03,1.06,0.96,0.4,-0.38,3
48,Poland,0.03,0.57,-0.02,0.9,0.43,0.04,0.76,0.22,0.43,0.04,0.16,0.23,0.19,0.09,1.76,0.06,0.18,0.04,0.14,0,0.07,10.85,-0.03,5.67,2.49,0.08,0.75,0.32,0,0.22,0.5,0.76,0,0.18,0.17,0.51,0.66,0.05,0.22,0.39,0.24,0.55,0.97,-11012.14,0.07,0.75,3.64,1.86,0.9,0.28,-0.5,1.89,0.73,0.02,0.07,0.03,0.05,0.07,-4.9,0.07,0.45,0,0.01,0.02,0,2293.28,25008.12,20587.15,27313.31,990.23,1270.45,1.02,0.98,1.09,1.16,0.32,0.3,1.32,0.84,1.43,0,0,3
54,Poland,0,0.61,0.07,1.15,0.01,0.01,0.64,0.14,0.39,0.01,0.01,0.04,0.06,0.01,1.64,0.01,0.04,0.01,0.03,0.38,0.01,-2.56,0.16,5.47,4.23,0.02,0.28,0.22,0.14,0.14,1.52,0.53,1,0.11,0.06,0.01,0.43,0,0,0.9,0.47,0.86,1.16,21498,0.01,0.35,0.4,0.89,0.29,0.3,-1.95,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1830,140505.08,m,91777.93,715.03,1581.35,0.38,0.4,0.99,0.98,0.89,1.05,0.96,0.97,0.96,-0.18,-0.23,3
57,Poland,0.01,0.51,0.32,1.71,-0.02,0.01,0.96,0.21,0.49,0.01,0.02,0.05,0.03,0.02,1.95,0.01,0.04,0.01,0.03,0.52,0.02,4.55,1.36,5.52,1.95,0.01,0.47,0.41,0,0.22,11.16,0.56,0,0.27,0.03,0.24,1.66,0.01,0.04,1.49,0.45,2.1,2.39,104493.39,0.01,0.13,9.23,0.34,0.47,0.9,1.44,0.37,0.21,0.01,0.07,0.03,0.22,0.03,0.91,0.02,2.4,0,0,0,0,417.27,25672.01,22087.36,33025.74,205.76,877.39,0.76,0.76,0.92,0.87,1.35,1.07,0.93,0.98,0.76,m,m,3
58,Poland,0.02,0.47,0.32,2.12,0.23,0.03,1.1,0.22,0.52,0.04,0.1,0.12,0.18,0.06,2.11,0.07,0.12,0.03,0.1,0.29,0.05,-3.6,0.8,5.89,1.59,0.06,0.68,0.41,0.22,0.23,2.61,0.71,1,0.52,0.15,0.18,1.69,0,0,1.29,0.29,1.3,1.76,251341,0.04,0.36,1.84,0.67,0.78,0.56,0.99,m,m,0,0,0,0,0,m,0,0,0,0,0,0,2044.21,38186.39,m,32319.94,1061,2647.69,1.1,1.05,1.05,1.06,1.08,1.56,1.22,0.91,1.06,-1.99,0.49,3
59,Poland,0.01,0.76,0.14,1.27,0.06,0.01,0.32,0.73,0.24,0.02,0.02,0.02,0.03,0.02,1.31,0.02,0.01,0.02,0.01,0.18,0.01,-1.63,0.45,5.08,1.03,0.08,1.34,0.94,0,0.74,1.24,0.47,0,0.02,0.03,0.02,0.53,0.02,0.03,0.89,0.54,0.76,1.47,17187.62,0.03,0.93,1.84,2.72,1.37,2.29,-0.35,-1.01,-0.47,-0.01,-0.01,-0.01,-0.03,-0.01,0.88,-0.01,-0.33,0,0,0,0,570.74,15591.12,6469.82,7416.8,139.51,435.11,0.92,-41.35,m,m,m,m,m,m,m,m,m,3
60,Poland,0.01,0.61,0.02,1.08,0.03,0.01,0.65,0.16,0.4,0.01,0.03,0.1,0.06,0.03,1.65,0.01,0.05,0.01,0.06,0.37,0.03,-7.02,0.04,5.64,3.48,0.02,0.51,0.25,0.16,0.16,0.55,0.71,1,0.23,0.06,0.06,0.59,0.02,0.11,0.52,0.29,0.58,1.04,10916,0.02,0.79,1.09,1.49,0.54,0.23,-0.85,0.67,0.59,0.01,0.09,0.02,0.04,0.05,0.35,0.04,1.53,0,0,0,0,1607.82,76368.55,37913.34,71982.23,636.19,932.1,m,m,0.97,0.93,0.64,0.78,1.19,0.89,0.84,m,m,3
64,Poland,0.02,0.4,0.23,1.68,0.23,0.02,1.53,0.47,0.6,0.02,0.07,0.05,0.05,0.06,2.53,0.06,0.05,0.02,0.05,0.38,0.06,-2328.8,0.52,5.38,0.79,0.04,1.34,1.14,0.04,0.47,6.25,0.66,0.08,0.07,0.05,0.12,1.12,0,0,1.42,0.34,1.38,1.52,54010,0.04,0.1,2.54,1.33,1.41,1.08,0.09,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,1298.82,32280.65,m,32350.46,785.33,1793.69,0.89,0.91,0.99,1.02,4.24,4.04,0.93,1.03,0.94,m,m,3
66,'Czech Republic',0.28,0.74,-0.08,0.81,0.02,0.26,0.35,0.28,0.26,0.27,0.62,0.92,-0.97,0.35,1.35,0.38,0.92,0.28,0.99,0.24,0.38,-27.71,-0.12,5.51,2.33,1.07,-0.67,-0.38,0,0,0.8,0.58,0,0.19,0.98,3.48,0.61,0,0,0.46,0.42,0.39,0.88,-26212.55,1.09,1.23,3.5,1.59,0.68,0.43,0.62,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,0.92,4.24,m,m,m,m,m,m,m,m,m,3
67,Poland,0.02,0.7,-0.02,0.95,0.03,0.04,0.42,0.34,0.3,0.03,0.11,0.12,0.11,0.06,1.42,0.05,0.12,0.03,0.07,0.27,0.03,8.27,-0.03,5.2,1.89,0.12,0.9,0.45,-2.3,0.35,0.75,0.64,-6.8,0.26,0.1,0.29,0.73,0,0,0.48,0.36,0.45,0.97,-2831,0.08,1.18,4.26,2.03,0.95,0.51,-0.31,m,m,0,0,0,0,0,m,0,0,0,0,0,0,983.17,7447.39,m,8374.24,290.34,439.52,m,m,0.95,0.91,1.06,1.06,1.06,0.91,0.86,-2.16,1.2,3
69,Poland,0.02,0.49,0.15,1.33,-0.01,0.03,1.04,0.29,0.51,0.03,0.06,0.13,0.1,0.08,2.03,0.06,0.09,0.03,0.07,0.52,0.07,70.22,0.38,5.37,1.32,0.05,0.59,0.54,0,0.29,10.55,0.54,0,0.37,0.1,0.09,0.82,0.04,0.14,1.23,0.46,1.29,1.38,35407.85,0.04,0.07,1.25,1.42,0.63,0.74,-0.32,1.81,1.02,0.01,0.04,0.02,0.33,0.03,-0.2,0.02,0.42,0,0,0,0,1638.05,30823.37,20982.52,29988.98,834.71,2118.6,0.93,0.94,m,m,m,m,m,m,m,m,m,3
70,Poland,0.03,0.56,0.18,1.43,0.14,0.04,0.78,0.4,0.44,0.03,0.09,0.1,0.09,0.08,1.78,0.06,0.09,0.03,0.07,0.3,0.06,14.86,0.45,5.23,1.13,0.08,0.89,0.66,0.4,0.4,3.49,0.58,1,0.25,0.08,0.29,1.2,0.04,0.1,1.06,0.42,1.09,1.45,30498,0.07,0.33,4.14,1.03,0.97,1,0.23,1.06,0.23,0.03,0.07,0.05,0.19,0.06,0.55,0.05,0.81,0,0,0,0,877.64,10738.22,9708.55,11561.96,385.74,956.78,m,m,1.02,0.98,0.79,0.69,1.02,0.92,0.96,0,0,3
71,Poland,0.02,0.3,0.33,2.11,-0.09,0.03,2.58,0.24,0.77,0.03,0.09,0.11,0.11,0.09,3.36,0.08,0.11,0.02,0.07,0.86,0.06,26.07,0.86,5.36,0.29,0.03,0.73,0.72,0.04,0.24,91.53,0.77,0.15,0.78,0.1,0.05,1.05,0,0,2.09,0.29,2.03,2.04,74698,0.02,0,0.76,2.96,0.8,0.62,0.07,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1559.49,45751.15,m,51140,1199.01,3163.59,0.96,0.99,1.01,1.03,0.9,0.78,1.11,0.96,0.96,0.99,0.15,3
72,Poland,0.02,0.43,0.09,1.26,0.02,0.02,1.34,0.24,0.58,0.02,0.05,0.14,0.13,0.08,2.33,0.07,0.08,0.03,0.09,0.56,0.08,-8.79,0.17,5.36,1.66,0.05,0.58,0.49,0,0.24,3.52,0.64,0,0.13,0.12,0.09,0.65,0.04,0.17,1.06,0.36,1.06,1.18,21296.45,0.04,0.12,1.08,1.26,0.66,0.44,-0.61,-1.14,-0.69,-0.02,-0.08,-0.04,-0.27,-0.05,6.79,-0.04,-0.65,0,0,0,0,1273.73,36967.64,18101.92,26257.28,734.9,1349.94,0.96,0.96,1.07,1.13,0.51,0.47,1.17,0.98,1.25,m,m,3
75,Poland,0.01,0.31,0.27,2.25,0.62,0.01,2.17,0.21,0.68,0.01,0.05,0.07,0.06,0.05,3.19,0.04,0.05,0.01,0.04,0.06,0.04,-5.53,0.54,5.36,1.39,0.02,0.93,0.65,0.32,0.21,0.64,0.77,1.5,0.09,0.06,0.02,0.28,0.02,0.08,1.57,0.22,1.34,1.52,62136,0.01,0.14,0.5,5.17,0.98,0.42,-0.79,-0.27,-0.15,-0.03,-0.14,-0.1,-0.32,-0.14,6.63,-0.06,-2.58,0,0,0,0,1302.07,84299.69,53081.66,74119.84,884.23,1738.63,0.9,0.95,0,0,0,0,0,0,0,0,0,3
76,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.04,1,0.94,0.79,1.08,0.97,-3.14,-1.36,3
77,Poland,0.05,0.45,0.08,1.17,0.3,0.07,1.2,0.37,0.55,0.07,0.15,0.2,0.23,0.17,2.2,0.15,0.18,0.07,0.15,0.25,0.14,-46.62,0.15,5.13,1.07,0.13,0.68,0.67,0,0.37,51.5,0.55,0,0.13,0.19,0.31,0.78,0.08,0.21,1.16,0.45,1.04,1.05,10376.56,0.1,0.01,2.15,1.27,0.84,0.71,-0.32,1.59,0.26,0.03,0.09,0.08,5.05,0.08,0.72,0.07,0.49,0,0,0.01,0,3388.71,27525.37,23569.29,26577.74,1850.06,3524.57,0.97,0.96,1.08,1.1,0.28,0.06,1.2,1.1,1.32,-0.39,-0.45,3
80,Poland,0,0.32,0.41,2.38,0.02,0,2.17,0.55,0.68,0,0.01,0.01,0.01,0.01,3.17,0.02,0,0.01,0,0.67,0.01,-2.36,1.41,4.72,0.52,0.01,1.83,1.73,1.06,0.55,24.58,0.7,1.94,0.14,0.01,0,1.45,0.01,0.01,2.25,0.3,2.35,2.41,21464,0,0.03,1.98,1.41,1.84,1.88,0.25,0.04,0.02,0.03,0.06,0.1,1.82,0.11,2.38,0.05,5.39,0,0,0,0,271.37,78878.85,27939.48,31371.34,185.86,638.67,0.73,0.7,m,m,m,m,m,m,m,m,m,3
82,Poland,0,0.52,0.04,1.1,-0.01,0,0.91,0.28,0.48,0.01,0,0.03,0,0.01,1.91,0,-0.01,0,-0.01,0.49,0.01,-0.01,0.09,5.19,1.89,0,0.63,0.54,0.51,0.28,4.67,0.55,1.83,0.08,0,-0.01,0.75,0.01,0.03,0.95,0.45,0.94,1.09,6950,0,0.15,1.78,0.91,0.61,0.55,-0.41,-0.13,0.5,0.02,0.06,0.03,0.23,0.04,2.65,0.03,172.54,0,0.03,-0.01,0,496.39,-156484.65,27448.76,2399092.62,236.2,468.53,m,m,m,m,m,m,m,m,m,m,m,3
83,Poland,0,0.64,0.08,1.18,0.04,0,0.51,0.39,0.33,0.01,0.01,0.01,0.02,0,1.56,0.01,0.01,0.01,0,0.29,0,-1.54,0.18,4.94,1.59,0.02,0.85,0.61,0.39,0.4,1.52,0.51,1,0.07,0.02,0.01,0.61,0,0,0.84,0.46,0.71,1.12,7354,0.01,0.56,1.5,1.58,0.86,0.85,-0.45,m,m,0,0,0,0,0,m,0,0,0,0,0,0,326.42,37752.04,m,14742.18,107.5,233.19,m,m,m,m,m,m,m,m,m,m,m,3
85,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1.02,1.03,1.04,1.13,1.12,0.96,0.42,0.45,0.33,3
86,Poland,0.01,0.56,0.08,1.33,0.12,-0.01,0.8,0.3,0.44,0,-0.02,0,0.07,0,1.8,0.03,-0.02,0.02,0.04,0.33,0.03,-1.92,0.11,5.18,1.72,0.04,1.22,0.5,0,0.3,0.64,0.77,0,0.2,0.06,0.13,0.9,0.02,0.08,0.55,0.23,0.64,1.11,11646.35,0.03,0.74,3.03,1.86,1.31,0.43,-0.07,0.89,0.32,0.01,0.05,0.03,0.04,0.06,3.19,0.05,0.73,0,0,0,0,232.38,-19862.45,4299.23,5306.73,103.12,148.79,0.96,0.95,m,m,m,m,m,m,m,m,m,3
89,Poland,0.01,0.47,0.18,1.87,0.09,0.02,1.12,0.26,0.53,0.02,0.08,0.06,0.12,0.03,2.12,0.06,0.06,0.03,0.06,0.44,0.03,-4.9,0.29,5.38,1.69,0.05,1.15,0.5,0.26,0.26,0.97,0.79,1,0.2,0.1,0.11,1.26,0,0,0.82,0.21,0.86,1.29,42589,0.03,0.5,2.06,1.2,1.27,0.42,0.21,m,m,0,0,0,0,0,m,0,0,0,0,0,0,654.97,21300.91,m,12883.91,346.13,562.57,m,m,1.01,0.97,1.05,0.71,10.47,1.03,0.77,0.92,-4.2,3
91,Poland,0.02,0.45,0.13,1.51,0.3,0.02,1.26,0.25,0.57,0.02,0.08,0.13,0.12,0.07,2.21,0.06,0.09,0.03,0.07,0.27,0.06,-10.36,0.22,5.29,1.74,0.05,0.85,0.49,0,0.25,1.21,0.76,0,0.1,0.11,0.11,0.87,0.04,0.15,0.88,0.26,0.94,1.25,25978.94,0.03,0.33,1.49,1.21,0.94,0.41,-0.15,-1.14,-0.63,-0.02,-0.06,-0.03,-0.08,-0.06,0.45,-0.04,-0.57,0,0.01,0.01,0,1071.59,27332.55,16444.66,22293.86,608.45,1007.06,0.95,0.94,m,m,m,m,m,m,m,m,m,3
92,Poland,-0.01,0.59,0.14,1.36,-0.33,-0.01,0.69,0.27,0.41,0,-0.02,0,-0.01,0,1.69,0,-0.03,0,-0.03,0.74,0,0.3,0.28,4.95,1.89,-0.01,0.71,0.46,0.27,0.27,1.71,0.62,1,0.2,-0.01,-0.06,0.94,0.01,0.03,0.87,0.38,0.85,1.28,12097,-0.02,0.51,1.73,0.96,0.71,0.56,-0.08,-0.8,0.94,0.01,0.04,0.02,0.05,0.03,0.92,0.02,-5.02,0,0,0,0,900.8,-39682.37,45677.72,-169560.52,369,762.34,m,m,0.97,0.94,m,0.4,1.02,1.04,0.61,m,m,3
93,Poland,0.01,0.24,0.46,4.45,0.07,0,3.08,0.43,0.76,0,0.02,0.01,0,0.01,4.08,0,0.01,0,0.02,0.69,0.03,0,1.16,4.98,0.54,0,3.26,1.79,0.43,0.44,2.26,0.87,1,0.27,0,0.02,1.86,0,0,2.44,0.13,1.88,2.16,43997,0.01,0.15,1.22,1.99,3.17,1.06,0.27,m,m,0,0,0,0,0,m,0,m,0,0,0,0,616.44,157513.37,m,m,465.44,1159.09,0.83,0.82,1.01,0.96,1.23,4.8,1.02,0.7,1.01,-12.89,-0.79,3
94,Poland,0.02,0.51,0.05,1.15,0.15,0.02,1.06,0.21,0.54,0.02,0.07,0.15,0.12,0.06,1.96,0.04,0.11,0.02,0.08,0.4,0.05,-19.31,0.08,5.08,2.32,0.04,0.6,0.37,0,0.21,1.06,0.73,0,0.28,0.11,0.1,0.63,0.04,0.17,0.72,0.32,0.86,1.16,5889.7,0.03,0.35,1.24,1.82,0.64,0.33,-0.64,-7.62,-3.76,0,-0.01,0,-0.01,-0.01,-1.67,-0.01,-0.1,0,0,0,0,1115.01,27759.25,16778.72,26639.42,604.75,957.54,1,-10.38,1.03,1.06,5.62,5,1.16,1.54,0.92,-0.34,-0.7,3
99,Poland,0.03,0.13,0.33,3.77,0.07,0.03,6.5,0.18,0.87,0.03,0.27,0.24,0.21,0.32,7.5,0.23,0.18,0.03,0.15,0.8,0.27,-10227.1,0.61,5.3,0.75,0.04,1.22,1.1,0,0.18,27.97,0.88,0,1.4,0.17,0.3,3.05,0.04,0.23,3.4,0.12,1.58,1.61,67147.79,0.03,0.02,2.05,0.89,1.47,0.32,1.82,-0.78,-0.3,-0.03,-0.19,-0.25,-2.51,-0.27,0.51,-0.07,-1.06,0,0.02,0.76,0,1867.85,50084.17,39843.45,52362.73,1618.75,2959.34,1.39,1.18,1.12,1.13,1.18,0.42,1.06,1.15,1.21,1.93,-0.05,3
101,Poland,0,0.65,0.13,1.29,0,0,0.56,0.31,0.36,0.01,0.01,0.03,0.04,0.02,1.55,0.02,0.01,0.01,0.01,0.36,0.01,-1.17,0.32,4.99,1.84,0.03,0.67,0.47,0,0.32,2.47,0.55,0,0.48,0.04,0.02,1.05,0.02,0.06,0.91,0.45,0.87,1.33,13014.37,0.01,0.54,2.89,1.21,0.69,0.75,0.08,-0.16,-0.43,-0.02,-0.05,-0.02,-0.08,-0.03,20.35,-0.03,-1.33,0,0,0,0,760.02,73265.22,14619.68,23014.18,273.08,658.26,1.03,-30.2,1.01,1.01,1.24,0.87,1.18,0.85,1.11,m,m,3
103,Hungary,0.02,0.62,0.05,1.1,0.26,0.03,0.61,0.4,0.38,0.03,0.06,0.08,-1,0.05,1.61,0.05,0.08,0.03,0.05,0.12,0.03,m,0.11,4.82,1.41,0.09,-0.06,-0.05,0,0,3.4,0.49,0,0.27,0.08,0.1,0.72,0,0,0.91,0.51,0.87,1.11,3303.05,0.05,0.29,2.12,1.75,0.79,0.92,4.47,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,0.9,1.24,1.04,0.99,0.41,0.87,0.96,0.98,1.04,3.29,-4.69,3
104,Poland,0.01,0.66,-0.09,0.83,0.01,0.01,0.52,0.49,0.34,0.01,0.03,0.05,0.03,0.04,1.52,0.02,0.03,0.01,0.03,0.34,0.04,4.86,-0.16,4.65,1.33,0.04,0.89,0.72,0,0.49,2.24,0.47,0,0.04,0.03,0.08,0.51,0.02,0.05,0.68,0.53,0.62,0.84,-4008.55,0.04,0.36,2.87,1.9,0.91,0.87,-0.56,0.26,0.22,0.05,0.11,0.08,0.42,0.1,4.42,0.12,4.19,0,0,0,0,1246.42,28779.3,17934.84,34701.34,426.87,768.45,0.59,-15.74,1.05,1.07,-0.09,-0.1,1.05,1.4,1.07,-1.27,3.29,3
105,Poland,0.01,0.57,0.16,1.29,-0.08,0.01,0.74,0.29,0.43,0.01,0.01,0.05,0.03,0.02,1.74,0.02,0.03,0.01,0.03,0.51,0.02,18.3,0.55,5.29,1.74,0.02,0.53,0.51,0,0.3,25.89,0.45,0,0.14,0.03,0.07,1.08,0.03,0.09,1.24,0.55,1.47,1.55,31405.29,0.02,0.05,2.51,0.57,0.53,1.02,0.15,-0.09,-0.06,-0.09,-0.32,-0.16,-4.07,-0.17,0.92,-0.13,-9.87,0,0.01,0,0,555.82,29766.23,8777.87,25044.36,236.67,819.43,1.36,0.84,m,m,m,m,m,m,m,m,m,3
106,Poland,0.01,0.48,0.18,1.51,0.09,0.02,1.09,0.42,0.52,0.02,0.05,0.04,0.06,0.04,2.09,0.05,0.04,0.02,0.03,0.43,0.03,-5.17,0.38,4.85,0.99,0.04,1.14,0.83,0.42,0.42,1.85,0.65,1,0.18,0.05,0.05,0.69,0.03,0.06,1.1,0.35,1.11,1.38,12568,0.03,0.25,1.46,2.38,1.2,0.89,-0.27,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1351.12,38749.04,27880.02,31250.2,703.48,1493.11,m,m,1.05,1.14,0.8,1.12,0.99,1.06,0.73,m,m,3
111,Poland,0.02,0.36,0.18,1.83,0.29,0.02,1.81,0.23,0.64,0.02,0.08,0.08,0.1,0.05,2.81,0.06,0.08,0.02,0.08,0.36,0.05,-9.86,0.31,5.06,1.37,0.03,0.95,0.59,0.05,0.23,1.92,0.78,0.22,0.22,0.09,0.12,1.16,0,0,1.14,0.22,1.09,1.31,21087,0.03,0.21,1.54,1.11,1.04,0.39,0.17,m,m,0,0,0,0,0,m,0,0,0,0,0,0,1323.91,48264.21,m,42549.11,853.03,1437.55,0.9,0.91,0.99,1,0.93,0.73,0.89,0.99,1.53,0.53,0.09,3
