Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
23,Poland,0.05,0.88,-0.17,0.73,0.03,0.07,0.13,0.33,0.12,0.06,0.1,0.19,0.22,0.07,1.13,0.07,0.19,0.06,0.15,0.09,0.06,24.28,-0.33,5.74,2.63,0.53,0.42,0.31,0,0.34,1.84,0.35,0,0.01,0.19,0.88,0.65,0.08,0.24,0.54,0.65,0.23,0.67,-94838.57,0.41,1.93,6.07,0.8,0.51,0.64,-0.84,m,m,0,0,0,0,0,0,0,0,0,0.02,0.32,0,19570.2,35647.88,28374.83,37118.86,2326.61,4453.92,1.36,1.01,0.99,0.97,1.41,1.19,0.96,0.99,0.94,m,-2.56,3
24,Poland,0.03,0.47,0.07,1.19,0.49,0.04,1.12,0.3,0.53,0.04,0.11,0.18,0.15,0.11,2.12,0.08,0.14,0.04,0.1,0.04,0.09,34.21,0.13,5.84,1.46,0.07,0.68,0.55,0.3,0.3,2.92,0.62,1,0.11,0.13,0.18,0.72,0.05,0.17,0.95,0.38,0.96,1.13,48064,0.06,0.18,1.7,1.28,0.78,0.54,-0.43,7.21,2.81,0,0.01,0.01,0.05,0.01,0.33,0.01,0.11,0,0.02,0.24,0,2930.84,38319.68,29959.66,39104.6,1547.23,2804.73,1.15,1.13,1.04,1.05,1.2,1.21,0.9,1.04,1.13,3.62,-1.47,3
25,Poland,0.02,0.45,0.22,1.9,0.06,0.03,1.25,0.24,0.55,0.02,0.1,0.11,0.11,0.06,2.25,0.06,0.11,0.02,0.08,0.49,0.04,20.53,0.42,6.02,1.43,0.04,0.86,0.48,0,0.24,1.55,0.75,0,0.58,0.1,0.11,1.23,0.03,0.14,1.06,0.25,1.05,1.42,234525.04,0.03,0.35,1.42,1.47,0.95,0.45,0.26,m,m,0,0,0,0,0,0,0,0,0,0.04,0.43,0,1208.31,26417.09,20046.76,27272.94,670.55,1267.76,1.14,1.11,1.05,1.06,0.84,0.33,0.97,1.15,1.04,-0.02,-0.43,3
26,Poland,0.01,0.22,0.26,2.65,0.67,0.01,3.56,0.2,0.78,0.01,0.06,0.1,0.04,0.1,4.56,0.04,0.04,0.01,0.04,0.11,0.09,-20.55,0.44,6.04,0.64,0.01,1.23,0.88,0.04,0.2,5.26,0.84,0.19,1.18,0.04,0.09,2.11,0.02,0.1,1.89,0.16,1.33,1.44,282585,0.01,0.08,2.39,1.37,1.28,0.34,0.96,0.21,0.35,0.03,0.17,0.16,0.55,0.22,2.97,0.08,4.03,0,0.01,0.02,0,1104.58,98580.37,41313.95,99853.55,862.56,1471.26,1.07,1.06,1.15,1.23,-0.83,-2.23,3.29,1.74,1.44,m,-3.74,3
28,Poland,0.01,0.59,0.15,1.32,0.07,0.02,0.68,0.39,0.41,0.02,0.04,0.07,0.04,0.04,1.68,0.03,0.05,0.02,0.03,0.33,0.03,7.82,0.43,5.69,1.41,0.04,0.78,0.64,0.1,0.4,3.55,0.52,0.27,0.16,0.04,0.05,0.81,0.02,0.06,1.07,0.48,1.12,1.43,76220,0.03,0.27,1.59,1.25,0.81,1.09,-0.25,25.26,13.34,0,0,0,0,0,0.06,0,0.03,0,0.04,0.05,0,1060.29,21682.97,18301.14,25380.84,429.54,1190.14,1.19,1.19,0,0,0,0,0,0,0,0,0,3
31,Poland,0.02,0.35,0.35,2.01,0.08,0.02,1.84,0.59,0.65,0.03,0.07,0.04,0.05,0.07,2.84,0.07,0.04,0.03,0.03,0.56,0.05,-11.55,1.13,5.44,0.46,0.04,1.64,1.6,0,0.59,28.9,0.66,0,0.3,0.04,0.04,0.69,0.03,0.05,1.96,0.34,2.1,2.13,96322.19,0.03,0.01,1.29,4.33,1.7,1.9,-0.19,m,m,0,0,0,0,0,0,0,0,0,0.01,0,0,2551.37,68214.09,51404.04,64397.73,1652.7,5359.27,1.1,0.99,0.97,0.96,0.24,0.22,1.1,1.08,0.98,-1.25,1.62,3
32,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35,Poland,-0.01,0.81,-0.07,0.91,0.07,-0.01,0.24,0.61,0.19,-0.01,-0.01,-0.01,-0.01,0,1.24,-0.01,-0.01,-0.01,-0.01,0.13,-0.01,-12.11,-0.25,5.27,1.12,-0.04,0.78,0.77,0.04,0.61,37.64,0.21,0.07,0.16,-0.01,-0.03,0.59,0,-0.01,0.9,0.79,0.71,0.75,-12562,-0.04,0.06,2.34,1.78,0.76,2.23,-0.53,0.16,-0.07,-0.05,-0.08,-0.06,-4.12,-0.06,0.63,-0.07,6.41,0,0.01,0,0,551.6,-14632.68,-24344.21,-13318.07,106.24,389.34,1.2,1.14,1.06,1,0.98,1.06,1.13,0.97,0.98,m,-4.91,3
36,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,1.05,13.18,2.51,1.18,0.99,1.08,m,0.39,3
37,Poland,0.02,0.64,0.17,1.38,0.22,0.02,0.57,0.42,0.36,0.02,0.05,0.06,0.06,0.04,1.57,0.04,0.06,0.02,0.04,0.14,0.03,14.04,0.44,5.41,1.4,0.06,0.9,0.63,0,0.42,1.73,0.56,0,0.13,0.05,0.06,0.76,0.03,0.07,0.96,0.44,0.94,1.44,43258.86,0.05,0.54,1.53,1.49,0.95,1.08,-0.26,m,m,0,0,0,0,0,0,0,0,0,0,0,0,2684.89,40179.42,32362.94,42765.13,975.42,2512.8,1,1,1.05,1.1,3.48,3.08,0.94,1.07,1.04,1.01,-4.4,3
38,Poland,0.01,0.53,0.18,1.5,0.05,0.01,0.87,0.3,0.47,0.01,0.03,0.03,0.02,0.02,1.87,0.01,0.03,0.01,0.03,0.41,0.02,5.77,0.38,4.85,1.66,0.01,0.83,0.55,0,0.3,1.52,0.65,0,0.12,0.02,0.03,0.77,0.02,0.05,0.99,0.35,0.99,1.38,12494.59,0.02,0.39,1.16,1.29,0.84,0.63,-0.28,m,m,0,0,0,0,0,0,0,0,0,0,0,0,869.62,39278.33,26214.25,58603.07,404.99,863.35,0.38,1.06,1.03,1.05,0.81,0.76,1.29,1.01,1.15,-4.92,-0.27,3
39,Poland,0.03,0.35,0.19,1.57,0.07,0.03,1.83,0.31,0.65,0.03,0.09,0.15,0.1,0.13,2.83,0.08,0.1,0.03,0.1,0.58,0.13,89.66,0.42,5.67,0.93,0.05,0.82,0.8,0.04,0.31,38.94,0.66,0.12,0.59,0.09,0.53,1.41,0.04,0.14,1.52,0.34,1.39,1.42,91178,0.05,0.02,5.5,1.1,0.91,0.66,0.52,3.08,1.56,0.01,0.03,0.03,0.79,0.03,1.14,0.02,0.33,0,0.01,0.03,0,1260.81,26598.75,18391.26,28015.36,815.29,1756.15,1.18,1.11,1.02,0.99,0.16,-0.13,1.38,1,0.97,m,0.04,3
40,Poland,0.01,0.35,0.02,1.09,0.12,0.01,1.89,0.11,0.65,0.01,0.08,0.35,0.12,0.11,2.89,0.04,0.13,0.01,0.08,0.53,0.1,8.13,0.02,6,2.37,0.02,0.55,0.29,0.02,0.11,1.08,0.82,0.18,0.44,0.11,0.39,0.97,0.04,0.33,0.57,0.18,0.82,1.02,16090,0.01,0.25,5.01,1.16,0.62,0.14,-0.09,0.29,0.81,0.03,0.27,0.09,0.19,0.17,9.33,0.15,2.49,0,0,0.01,0,1074.49,49226.23,18913.25,57024.93,702.77,876.99,0.98,1,1.06,1.13,0.74,0.67,1.07,1.14,1.08,m,0.22,3
48,Poland,0.02,0.55,-0.01,0.94,0.44,0.03,0.83,0.21,0.45,0.02,0.12,0.13,0.12,0.05,1.83,0.04,0.13,0.02,0.08,0.01,0.03,6.26,-0.02,5.6,2.47,0.05,0.87,0.35,0,0.22,0.48,0.78,0,0.23,0.11,0.35,0.71,0.04,0.17,0.38,0.22,0.57,0.98,-5042.58,0.04,0.71,4.19,2.03,0.97,0.27,-0.34,m,m,0,0,0,0,0,0,0,0,0,0,0.01,0,2775.4,45963.69,35644.78,53301.75,1262.37,1592.98,1.02,1.07,1.09,1.15,-0.57,-0.21,1.25,1.03,1.23,-0.72,-4.55,3
54,Poland,0,0.63,0.1,1.22,-0.02,0.01,0.59,0.17,0.37,0.01,0.02,0.12,0.03,0.03,1.59,0.01,0.06,0.01,0.01,0.39,0.02,1.38,0.22,5.44,3.73,0.02,0.37,0.26,0.02,0.17,1.14,0.55,0.12,0.02,0.04,0.01,0.47,0.01,0.09,0.86,0.45,0.81,1.22,27405,0.01,0.5,0.5,0.83,0.38,0.37,-1.55,0.06,0.24,0.04,0.21,0.06,0.19,0.08,-84.93,0.07,6.11,0,0,0,0,1816.15,61779.45,46629.21,114238.35,670.48,1468.92,1.52,1.35,1.14,1.22,9.81,-9.84,1.1,1.53,1.21,m,0.71,3
57,Poland,0.01,0.59,0.21,1.4,0.01,0.03,0.69,0.4,0.41,0.03,0.05,0.07,0.07,0.04,1.69,0.04,0.07,0.03,0.04,0.4,0.03,155.72,0.82,5.5,1.19,0.06,0.71,0.63,0,0.4,11.24,0.47,0,0.24,0.06,1.13,1.38,0.03,0.07,1.25,0.53,1.57,1.82,67245.27,0.04,0.16,29.78,0.66,0.75,1.53,0.53,m,m,0,0,0,0,0,0,0,0,0,0,0,0,866.04,13424.47,12250.26,13692.81,352.24,1362.14,1.11,1.05,1.03,1.04,0.66,0.83,0.99,1.13,1.17,-4.92,0.02,3
58,Poland,0,0.49,0.35,2.19,0.2,0.01,1.03,0.14,0.51,0.01,0.04,0.21,0.03,0.06,2.03,0.01,0.08,0,0.03,0.31,0.05,1.42,0.97,5.92,1.74,0.01,0.49,0.29,0.03,0.15,2.74,0.71,0.22,0.9,0.03,0.04,1.88,0.02,0.17,1.3,0.29,1.41,1.97,291436,0.01,0.39,1.54,0.5,0.48,0.39,2.17,0.21,1.03,0.02,0.13,0.04,0.09,0.06,15.72,0.03,3.84,0,0,0,0,1880.41,88095.64,40501.14,200836.22,954.57,2655.48,1.47,1.55,0.99,0.97,1.91,4.75,0.93,1,0.97,m,0.66,3
59,Poland,0.01,0.73,0.15,1.31,0.06,0.03,0.37,0.78,0.27,0.02,0.07,0.04,0.03,0.05,1.37,0.03,0.04,0.03,0.01,0.21,0.01,2.41,0.44,5.02,0.9,0.09,1.54,1.05,0,0.79,1.42,0.5,0,0.06,0.03,0.03,0.65,0.03,0.04,0.89,0.5,0.78,1.44,15858.36,0.03,0.85,2.41,2.65,1.57,2.24,-0.23,m,m,0,0,0,0,0,0,0,0,0,0,0,0,775.5,6391.43,7566.67,8411.16,210.81,604.22,1.17,1.16,1.11,1.06,1.4,0.83,1.07,1.03,1.22,-63.05,-0.68,3
60,Poland,0.01,0.56,0.13,1.7,0.07,0.02,0.78,0.19,0.44,0.02,0.11,0.13,0.09,0.05,1.78,0.03,0.11,0.02,0.04,0.37,0.02,3.95,0.19,5.59,2.81,0.04,0.93,0.31,0.07,0.19,0.54,0.81,0.35,0.21,0.09,0.07,1.1,0.02,0.11,0.56,0.19,0.64,1.19,50617,0.02,0.86,1.7,1.15,1.02,0.28,0.11,-1,-0.63,-0.01,-0.04,-0.01,-0.02,-0.04,-1.05,-0.03,-0.49,0,0,0,0,2779.72,59931.95,57397.18,75128.26,1217.8,1777.07,1.17,1.15,1.01,1.01,1.36,1.12,0.93,1.05,0.92,-0.19,-0.38,3
64,Poland,0.02,0.39,0.23,1.75,0.23,0.02,1.59,0.45,0.61,0.02,0.07,0.07,0.05,0.08,2.59,0.06,0.05,0.02,0.04,0.39,0.07,201.18,0.49,5.33,0.84,0.04,1.41,1.11,0.04,0.45,4.12,0.69,0.08,0.03,0.05,0.09,1.08,0.03,0.07,1.38,0.31,1.32,1.49,48964,0.03,0.13,2.22,1.39,1.47,0.97,0.06,5.77,2.75,0,0.01,0.01,0.04,0.01,0.15,0.01,0.15,0,0.01,0,0,1626.07,44119.75,32028.93,45185.82,998.33,2142.18,1.03,1.02,1.01,0.96,23.99,25.3,1.09,0.87,0.78,m,m,3
66,'Czech Republic',1.04,0.68,-0.02,0.94,0.02,1.05,0.47,0.25,0.32,1.04,2.57,4.27,-1.01,1.55,1.47,1.52,4.27,1.04,4.25,0.3,1.54,76.04,-0.04,5.55,2.17,3.23,-2.54,-1.52,0,0,1.13,0.59,0,0.39,4.21,13.32,0.75,0,0,0.57,0.41,0.52,0.96,-8560.74,3.26,0.85,3.13,1.68,0.6,0.4,0.1,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1,23.99,1.03,1.01,2.99,4.33,0.96,1.01,1.02,0.99,-8.3,3
67,Poland,0.02,0.69,-0.06,0.84,0.04,0.03,0.46,0.38,0.31,0.03,0.09,0.12,0.08,0.07,1.46,0.04,0.09,0.03,0.05,0.28,0.05,6.67,-0.09,5.13,1.73,0.09,0.95,0.52,0.08,0.38,0.72,0.62,0.21,0.15,0.07,0.21,0.59,0.04,0.11,0.46,0.38,0.46,0.91,-8197,0.06,0.99,4.19,2.26,1.02,0.56,-0.45,0.43,0.34,0.04,0.12,0.06,0.14,0.12,4.67,0.14,1.59,0,0,0,0,724.25,6952.18,5255.75,8091.24,226.93,331.51,1.06,1.01,0.94,0.9,0.93,0.91,1.09,1,0.8,m,-13.61,3
69,Poland,0.03,0.44,0.26,1.67,0.05,0.04,1.3,0.3,0.56,0.04,0.1,0.13,0.14,0.09,2.3,0.09,0.13,0.04,0.09,0.52,0.07,26.91,0.76,5.36,0.71,0.07,0.68,0.61,0,0.31,10.41,0.61,0,0.58,0.13,0.15,1.19,0.05,0.17,1.5,0.39,1.63,1.76,59617.73,0.05,0.08,1.61,1.28,0.78,0.87,0.28,m,m,0,0,0,0,0,0,0,0,0,0,0,0,3391.7,47435.6,38015.6,49584.28,1915.84,5527.74,1.01,1.01,1.04,1.08,1.24,1.46,1.22,0.98,1.08,-5.27,-1.27,3
70,Poland,0.02,0.51,0.14,1.43,0.13,0.02,0.95,0.35,0.49,0.02,0.06,0.08,0.06,0.05,1.95,0.04,0.06,0.02,0.04,0.36,0.04,21.96,0.28,5.11,1.42,0.04,0.99,0.64,0.06,0.35,2.16,0.67,0.17,0.19,0.06,0.17,1.16,0.03,0.08,0.93,0.33,0.93,1.28,18454,0.03,0.37,3.89,1.08,1.05,0.67,0.17,-1.3,-0.61,-0.01,-0.03,-0.02,-0.07,-0.04,0.72,-0.03,-0.6,0,0,0,0,866.71,20589.13,15363.03,21005.93,422.14,807.74,1.2,1.17,1.17,1.49,0.18,0.16,1.86,0.93,1.49,-0.46,-0.71,3
71,Poland,0,0.53,-0.04,0.92,-0.03,0.01,0.89,0.18,0.47,0.01,0.01,0.06,0.03,0.02,1.89,0.01,0.04,0.01,0.02,0.5,0.02,3.14,-0.07,5.47,2.66,0.01,0.37,0.34,0.01,0.18,3.81,0.51,0.07,0.09,0.03,0.01,0.31,0.01,0.05,0.85,0.49,0.85,0.93,-11843,0.01,0.08,0.61,1.71,0.37,0.33,-1.96,0.18,0.19,0.02,0.12,0.04,0.57,0.05,1.31,0.05,4.43,0,0,0,0,1781.48,117402.76,89756,165407.02,836.93,1522.1,1.12,1.11,1.01,0.98,1.32,1.46,0.96,1.07,0.95,m,-43.58,3
72,Poland,0.02,0.44,0.11,1.31,0.05,0.02,1.27,0.26,0.56,0.02,0.06,0.08,0.11,0.05,2.27,0.06,0.08,0.03,0.08,0.51,0.05,-12.04,0.2,5.36,1.57,0.05,0.67,0.53,0,0.26,2.97,0.65,0,0.16,0.1,0.11,0.79,0.04,0.14,1.03,0.35,1.03,1.2,24782.17,0.04,0.17,1.45,1.19,0.75,0.48,-0.3,m,m,0,0,0,0,0,0,0,0,0,0,0,0,2171.95,59624.97,32554.9,47438.8,1213.61,2228.46,0.99,0.95,1.05,1.09,0.49,0.47,1.13,0.83,1.15,5.27,0.38,3
75,Poland,0.01,0.34,0.23,2.02,0.59,0.01,1.91,0.2,0.66,0.01,0.07,0.1,0.06,0.06,2.91,0.04,0.07,0.01,0.04,0.07,0.04,5.18,0.43,5.33,1.65,0.02,0.83,0.55,0.1,0.2,0.41,0.77,0.51,0.06,0.06,0.02,0.21,0.02,0.09,1.34,0.23,1.21,1.43,50143,0.01,0.18,0.49,5.98,0.89,0.37,-0.99,-0.29,-0.17,-0.03,-0.14,-0.08,-0.24,-0.12,-29.81,-0.06,-2.28,0,0,0,0,1218.54,53374.12,46661.39,64971.31,800.12,1477.75,0.97,1.03,0,0,0,0,0,0,0,0,0,3
76,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.86,1.76,1.67,0.81,1.1,0.77,m,-1.15,3
77,Poland,0.06,0.46,0.1,1.23,0.29,0.07,1.18,0.42,0.54,0.07,0.16,0.17,0.2,0.16,2.18,0.15,0.17,0.07,0.14,0.25,0.13,47.72,0.23,5.07,1,0.13,0.78,0.77,0,0.43,84.12,0.55,0,0.1,0.17,0.36,0.87,0.08,0.19,1.21,0.45,1.22,1.23,11969.38,0.11,0.01,2.6,1.2,0.92,0.95,-0.17,m,m,0,0,0,0,0,0,0,0,0,0,0.01,0,3715.68,27778.89,25121.37,28468.8,2011.5,4532.03,1.18,1.11,0.92,0.88,1.29,1.07,0.73,1.18,0.74,0.32,-2.09,3
80,Poland,0,0.3,0.41,2.4,0.01,0,2.32,0.57,0.7,0,0.02,0.01,0.01,0.02,3.32,0.02,0.01,0.01,0,0.69,0.01,4.71,1.34,4.71,0.51,0.01,1.99,1.92,0.03,0.58,32.26,0.71,0.06,0.06,0.01,0.01,1.24,0.01,0.01,2.31,0.29,2.31,2.34,20722,0,0.02,1.7,1.68,1.98,1.9,0.12,-0.15,-0.06,-0.01,-0.02,-0.04,-1.06,-0.04,0.64,-0.02,-2.32,0,0,0,0,241.39,36925.39,28912.46,33044.72,168.68,556.87,1.27,1.23,1.09,1.15,-2,-1.44,1.23,1.17,1.19,-4.2,0.65,3
82,Poland,0,0.48,0.02,1.05,-0.02,0.01,1.1,0.27,0.52,0.01,0.02,0.06,0.02,0.03,2.1,0.01,0.03,0.01,0.02,0.54,0.03,2.87,0.04,5.17,1.67,0.01,0.67,0.57,0.05,0.28,4.45,0.59,0.19,0.07,0.02,0.04,0.76,0.01,0.05,0.9,0.41,0.92,1.04,3109,0.01,0.13,2.28,0.97,0.67,0.48,-0.38,-0.35,-0.65,-0.01,-0.05,-0.03,-0.2,-0.03,1.97,-0.03,-2.74,0,0.03,0.03,0,1117.31,76322.97,41744.26,115633.53,585.69,1023.07,1.2,1.13,1.12,1.23,-0.62,-0.14,1.43,1.26,1.12,0.22,-1.02,3
83,Poland,0,0.67,0.01,1.01,0.04,0.01,0.48,0.4,0.33,0.01,0.02,0.06,0.02,0.04,1.48,0.01,0.03,0.01,0.01,0.28,0.02,2.3,0.02,4.95,1.68,0.03,0.71,0.58,0.08,0.4,2.49,0.45,0.2,0.02,0.02,0.01,0.55,0.02,0.05,0.83,0.55,0.74,1.02,639,0.01,0.38,1.57,1.36,0.72,0.9,-0.65,0.15,0.58,0.02,0.04,0.03,0.14,0.03,-2.62,0.03,1.89,0,0,0,0,325.95,7754.72,5509.4,11521.76,106.34,240.93,1.33,1.23,m,m,m,m,m,m,m,m,m,3
85,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,1,0.98,1.45,1.38,1.01,1.01,0.74,m,-0.95,3
86,Poland,0.01,0.55,0.11,1.64,0.13,0.02,0.83,0.29,0.45,0.02,0.13,0.08,0.07,0.04,1.83,0.03,0.08,0.02,0.04,0.32,0.02,4.42,0.16,5.16,1.85,0.04,1.53,0.49,0,0.29,0.55,0.82,0,0.14,0.07,0.14,1.14,0.02,0.08,0.53,0.18,0.64,1.16,16529.48,0.03,0.81,3.23,1.63,1.62,0.4,0.09,m,m,0,0,0,0,0,0,0,0,0,0,0,0,268.94,5298.64,5126.59,6497.81,122.18,172.09,1.06,1.04,1.08,1.1,1.08,0.55,0.77,1.23,1.29,-0.55,-1.9,3
89,Poland,0.01,0.48,0.17,1.85,0.07,0.02,1.08,0.22,0.52,0.02,0.11,0.15,0.08,0.07,2.08,0.03,0.1,0.02,0.07,0.45,0.05,13.07,0.26,5.38,2.06,0.03,1.01,0.42,0.06,0.22,0.92,0.8,0.29,0.26,0.08,0.14,1.31,0.03,0.13,0.76,0.2,0.82,1.26,39693,0.03,0.54,2.06,1.04,1.09,0.34,0.34,0.36,0.28,0.04,0.19,0.08,0.14,0.21,1.39,0.11,2.45,0,0,0,0,1370.84,33841.16,25497.6,42722.52,712.46,1120.87,1.29,1.29,1.03,1.03,0.81,0.76,1.1,1.04,1.14,m,6.15,3
91,Poland,0.01,0.41,0.17,1.76,0.32,0.02,1.45,0.22,0.59,0.02,0.08,0.09,0.09,0.05,2.45,0.05,0.09,0.02,0.07,0.27,0.03,56.62,0.28,5.28,1.62,0.03,0.89,0.49,0,0.22,1.39,0.77,0,0.26,0.09,0.1,1.13,0.03,0.13,0.97,0.23,0.98,1.28,32318.79,0.02,0.31,1.55,1.12,0.97,0.36,0.15,m,m,0,0,0,0,0,0,0,0,0,0.01,0.01,0,1572.05,48788.69,31885.98,48853.27,929.24,1538.1,1.01,1,1.09,1.19,0.28,0.44,0.95,1.21,0.95,-1.66,1.35,3
92,Poland,-0.03,0.93,-0.26,0.65,-0.32,-0.01,0.07,0.26,0.07,-0.02,-0.02,-0.01,-0.08,0,1.07,-0.03,-0.05,-0.02,-0.13,0.38,-0.02,-2.92,-0.51,4.89,3.4,-0.36,0.37,0.3,0.01,0.26,1.97,0.25,0.02,0.09,-0.09,-0.28,0.49,-0.01,-0.05,0.52,0.75,0.13,0.49,-19821,-0.52,2.87,2.1,0.85,0.34,0.5,-1.47,0.18,-0.06,-0.18,-0.72,-0.2,-0.98,-0.25,-5.37,-0.37,7.81,0,0,0,0,5885.06,-27941.66,-32651.78,-16347.36,383.75,751.52,0.79,0.68,1,1,1.09,1.01,0.76,1.41,0.95,-0.6,-0.34,3
93,Poland,0.02,0.34,0.39,2.61,0.04,0.03,1.93,0.45,0.66,0.03,0.11,0.07,0.05,0.1,2.93,0.07,0.06,0.02,0.04,0.62,0.07,10.49,1.06,5.02,0.73,0.04,1.82,1.29,0.04,0.46,3.46,0.76,0.09,0.03,0.05,0.06,1.41,0.03,0.07,1.86,0.24,1.79,2.06,41147,0.03,0.15,1.56,1.36,1.87,1.24,0.23,0.99,0.37,0.02,0.04,0.05,0.18,0.07,-10.3,0.03,0.77,0,0,0,0,808.09,19568.16,17927.38,23059.85,532.67,1450.2,1.13,1.13,1.08,1.2,1.4,0.45,1.17,1.63,1.1,m,-0.27,3
94,Poland,0.01,0.55,0.08,1.28,0.12,0.02,0.81,0.16,0.45,0.01,0.06,0.11,0.09,0.03,1.81,0.03,0.11,0.01,0.05,0.32,0.01,5.08,0.13,5.1,3.39,0.03,0.52,0.27,0,0.16,0.82,0.71,0,0.27,0.09,0.05,0.76,0.02,0.12,0.66,0.29,0.71,1.13,10179.63,0.02,0.6,1.05,1.1,0.54,0.25,-0.47,m,m,0,0,0,0,0,0,0,0,0,0,0,0,1346.1,34131.46,32345.29,42641.14,600.41,949.75,1.18,1.18,1.12,1.13,4.25,5.27,1.22,1.3,1.49,m,-0.42,3
99,Poland,0.07,0.15,0.28,3.02,0.12,0.04,5.65,0.21,0.85,0.04,0.27,0.18,0.2,0.24,6.65,0.23,0.18,0.04,0.32,0.73,0.44,86.4,0.47,5.29,0.73,0.04,1.26,1.15,0,0.21,24.74,0.86,0,0.99,0.17,0.76,2.39,0.05,0.22,2.76,0.14,1.45,1.47,53627.16,0.08,0.02,2.39,1.07,1.51,0.35,1.11,m,m,0,0,0,0,0,0,0,0,0.01,0.03,2.3,0,2469.84,57187.89,46518.88,59424.21,2098.37,3583.44,1.28,1.27,1.05,1.08,1.32,1.32,0.99,1.18,1.1,m,-1.69,3
101,Poland,0.01,0.58,0.12,1.25,0.04,0.01,0.71,0.32,0.42,0.01,0.02,0.03,0.03,0.02,1.71,0.01,0.03,0.01,0.02,0.38,0.01,4.6,0.28,4.93,1.62,0.02,0.69,0.55,0,0.33,3.86,0.53,0,0.36,0.03,0.04,0.99,0.02,0.05,1,0.47,1,1.28,9985.76,0.01,0.29,2.59,1.09,0.68,0.77,-0.02,m,m,0,0,0,0,0,0,0,0,0,0,0,0,1314.66,49289.96,33506.46,62223.38,545.64,1311.49,1.18,1.16,1.03,1,1.05,0.98,1.2,0.99,1.16,m,m,3
103,Hungary,0.02,0.59,0.09,1.2,0.26,0.03,0.7,0.36,0.41,0.03,0.06,0.07,-1,0.05,1.7,0.05,0.07,0.03,0.06,0.15,0.04,m,0.21,4.82,1.51,0.07,-0.06,-0.05,0,0,3.18,0.54,0,0.35,0.08,0.15,0.88,0,0,0.94,0.46,0.92,1.21,6215.91,0.05,0.31,2.48,1.48,0.79,0.82,2.02,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1.04,1.05,0.94,0.87,0.64,0.66,1.06,0.79,0.86,-1.98,-0.3,3
104,Poland,0.01,0.62,-0.01,0.98,0.02,0.01,0.6,0.4,0.38,0.01,0.03,0.07,0.03,0.04,1.6,0.02,0.03,0.01,0.02,0.36,0.03,4.88,-0.02,4.6,1.52,0.03,0.85,0.63,0.06,0.4,1.72,0.54,0.14,0.05,0.03,0.04,0.61,0.02,0.06,0.72,0.46,0.68,0.98,-453,0.02,0.43,2.4,1.55,0.88,0.73,-0.48,0.1,0.2,0.07,0.17,0.11,0.41,0.15,-27.47,0.15,6.24,0,0,0,0,1048.51,30538.76,16344.33,36698.51,394.92,716.48,1.04,1.04,1.09,1.09,0.83,0.74,1.22,1.43,1.17,m,-1.03,3
105,Poland,0.01,0.54,0.27,1.54,0.04,0.02,0.86,0.28,0.46,0.02,0.04,0.06,0.07,0.03,1.86,0.03,0.06,0.02,0.05,0.42,0.03,28.2,1.14,5.38,1.53,0.04,0.55,0.5,0,0.29,15.86,0.5,0,0.7,0.06,0.18,1.38,0.02,0.08,1.42,0.5,1.96,2.14,64468.63,0.03,0.09,3.5,0.84,0.57,1.21,0.69,m,m,0,0,0,0,0,0,0,0,0,0.01,0.02,0,1207.77,30259.88,25401.55,31384.02,557.33,2365.57,1.24,1.27,1.16,1.24,1.23,1.37,0.91,1.12,1.05,-0.72,-1.96,3
